symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BTC-USDT,LONG,MEDIUM,69653.30000000,69383.41317320,70193.07365360,2026-02-14 14:21:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.998 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=68817.68, EMA55=68143.80;❌ روند EMA 4h: EMA21=68240.38, EMA55=69924.56, EMA200=78569.57;✅ RSI 30m: RSI=68.74 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=39.1818 | سطح=MEDIUM;✅ شکست ورود: قیمت=69653.30, EMA21=69202.60, آستانه=0.003;✅ ADX: ADX=68.10 [حد > 25];✅ CCI: CCI=111.05;✅ SAR: SAR=69588.7760, قیمت=69653.3000;❌ Stochastic: K=78.85, D=26.28;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ETH-USDT,LONG,MEDIUM,2077.11000000,2066.08355880,2099.16288240,2026-02-14 14:21:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.488 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2045.20, EMA55=2012.78;❌ روند EMA 4h: EMA21=2012.54, EMA55=2076.93, EMA200=2479.33;✅ RSI 30m: RSI=69.47 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.6710 | سطح=MEDIUM;✅ شکست ورود: قیمت=2077.11, EMA21=2061.33, آستانه=0.003;✅ ADX: ADX=93.11 [حد > 25];✅ CCI: CCI=107.34;✅ SAR: SAR=2072.7760, قیمت=2077.1100;❌ Stochastic: K=65.78, D=21.93;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOGE-USDT,LONG,MEDIUM,0.09804000,0.09748080,0.09915840,2026-02-14 14:21:14,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.167 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.833 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.09;❌ روند EMA 4h: EMA21=0.09, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=69.06 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=89.26 [حد > 25];✅ CCI: CCI=178.06;✅ SAR: SAR=0.0977, قیمت=0.0980;✅ Stochastic: K=84.29, D=28.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.04050000,1.03358200,1.05433600,2026-02-14 14:21:15,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.105 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.02, EMA55=1.00;❌ روند EMA 4h: EMA21=1.00, EMA55=1.04, EMA200=1.27;✅ RSI 30m: RSI=65.10 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0006 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.04, EMA21=1.03, آستانه=0.003;✅ ADX: ADX=82.23 [حد > 25];✅ CCI: CCI=118.05;✅ SAR: SAR=1.0380, قیمت=1.0405;✅ Stochastic: K=85.05, D=28.35;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.11740000,0.11667400,0.11885200,2026-02-14 14:21:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.15;✅ RSI 30m: RSI=66.69 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.12, EMA21=0.12, آستانه=0.003;✅ ADX: ADX=85.25 [حد > 25];✅ CCI: CCI=121.19;✅ SAR: SAR=0.1172, قیمت=0.1174;✅ Stochastic: K=84.62, D=28.21;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SUI-USDT,LONG,MEDIUM,0.98580000,0.97944000,1.00170000,2026-02-14 14:21:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.778 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.750 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.96, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.98, EMA200=1.22;✅ RSI 30m: RSI=68.88 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0019 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.99, EMA21=0.97, آستانه=0.003;✅ ADX: ADX=78.58 [حد > 25];✅ CCI: CCI=135.57;✅ SAR: SAR=0.9853, قیمت=0.9858;✅ Stochastic: K=81.35, D=27.12;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,630.60000000,627.44858040,636.90283920,2026-02-14 14:46:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.831 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.831 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=620.16, EMA55=615.57;❌ روند EMA 4h: EMA21=617.11, EMA55=645.03, EMA200=755.69;✅ RSI 30m: RSI=71.09 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.6789 | سطح=MEDIUM;✅ شکست ورود: قیمت=630.60, EMA21=623.03, آستانه=0.003;✅ ADX: ADX=92.57 [حد > 25];✅ CCI: CCI=138.05;✅ SAR: SAR=626.3029, قیمت=630.6000;✅ Stochastic: K=97.05, D=32.35;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
XRP-USDT,LONG,MEDIUM,1.45518000,1.44521880,1.47510240,2026-02-14 14:46:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.491 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.491 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.42, EMA55=1.40;❌ روند EMA 4h: EMA21=1.40, EMA55=1.44, EMA200=1.66;✅ RSI 30m: RSI=74.34 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0029 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.46, EMA21=1.43, آستانه=0.003;✅ ADX: ADX=87.16 [حد > 25];✅ CCI: CCI=126.31;✅ SAR: SAR=1.4422, قیمت=1.4552;✅ Stochastic: K=88.97, D=29.66;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.04590000,1.03898920,1.05972160,2026-02-14 14:46:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.944 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.944 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.02, EMA55=1.00;❌ روند EMA 4h: EMA21=1.00, EMA55=1.04, EMA200=1.27;✅ RSI 30m: RSI=69.12 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0008 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.05, EMA21=1.03, آستانه=0.003;✅ ADX: ADX=86.95 [حد > 25];✅ CCI: CCI=135.93;✅ SAR: SAR=1.0389, قیمت=1.0459;✅ Stochastic: K=100.00, D=33.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
OP-USDT,LONG,MEDIUM,0.19290000,0.19183680,0.19502640,2026-02-14 14:46:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.19, EMA55=0.19;❌ روند EMA 4h: EMA21=0.19, EMA55=0.19, EMA200=0.24;✅ RSI 30m: RSI=62.68 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.19, EMA21=0.19, آستانه=0.003;✅ ADX: ADX=91.86 [حد > 25];❌ CCI: CCI=88.83;✅ SAR: SAR=0.1918, قیمت=0.1929;✅ Stochastic: K=81.58, D=27.19;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,MEDIUM,4997.90000000,4991.18125760,5011.33748480,2026-02-14 15:12:31,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.201 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.952 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4996.72, EMA55=4992.66;✅ روند EMA 4h: EMA21=4992.97, EMA55=4978.25, EMA200=4865.69;❌ RSI 30m: RSI=46.67 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.4180 | سطح=MEDIUM;❌ شکست ورود: قیمت=4997.90, EMA21=5001.06, آستانه=0.003;✅ ADX: ADX=78.26 [حد > 25];❌ CCI: CCI=-83.02;✅ SAR: SAR=4994.4438, قیمت=4997.9000;❌ Stochastic: K=28.70, D=9.57;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
TRX-USDT,LONG,MEDIUM,0.28380000,0.28317600,0.28504800,2026-02-14 15:12:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.29;✅ RSI 30m: RSI=71.60 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.28, EMA21=0.28, آستانه=0.003;✅ ADX: ADX=91.89 [حد > 25];✅ CCI: CCI=272.91;✅ SAR: SAR=0.2830, قیمت=0.2838;✅ Stochastic: K=85.00, D=28.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
AVAX-USDT,LONG,MEDIUM,9.33500000,9.28763720,9.42972560,2026-02-14 15:12:32,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.370 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.563 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.17, EMA55=9.03;❌ روند EMA 4h: EMA21=9.00, EMA55=9.16, EMA200=10.61;✅ RSI 30m: RSI=70.34 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0091 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.34, EMA21=9.23, آستانه=0.003;✅ ADX: ADX=69.98 [حد > 25];✅ CCI: CCI=207.84;✅ SAR: SAR=9.2475, قیمت=9.3350;✅ Stochastic: K=89.19, D=29.73;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.04970000,1.04243160,1.06423680,2026-02-14 15:12:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.760 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.278 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.02, EMA55=1.00;❌ روند EMA 4h: EMA21=1.00, EMA55=1.04, EMA200=1.27;✅ RSI 30m: RSI=69.93 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0013 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.05, EMA21=1.03, آستانه=0.003;✅ ADX: ADX=77.49 [حد > 25];✅ CCI: CCI=157.59;✅ SAR: SAR=1.0406, قیمت=1.0497;✅ Stochastic: K=88.74, D=29.58;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.11860000,0.11782840,0.12014320,2026-02-14 15:12:33,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.333 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.12, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.12, EMA200=0.15;✅ RSI 30m: RSI=72.63 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.12, EMA21=0.12, آستانه=0.003;✅ ADX: ADX=85.80 [حد > 25];✅ CCI: CCI=178.15;✅ SAR: SAR=0.1173, قیمت=0.1186;✅ Stochastic: K=91.89, D=30.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
OP-USDT,LONG,MEDIUM,0.19370000,0.19272000,0.19615000,2026-02-14 15:12:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.19, EMA55=0.19;❌ روند EMA 4h: EMA21=0.19, EMA55=0.19, EMA200=0.24;✅ RSI 30m: RSI=64.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0000 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.19, EMA21=0.19, آستانه=0.003;✅ ADX: ADX=82.26 [حد > 25];✅ CCI: CCI=145.47;✅ SAR: SAR=0.1922, قیمت=0.1937;✅ Stochastic: K=84.78, D=28.26;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,LONG,MEDIUM,0.97290000,0.96532320,0.98805360,2026-02-14 15:12:38,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.056 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA55=0.93;❌ روند EMA 4h: EMA21=0.93, EMA55=0.95, EMA200=1.12;✅ RSI 30m: RSI=65.62 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.97, EMA21=0.96, آستانه=0.003;✅ ADX: ADX=92.39 [حد > 25];✅ CCI: CCI=139.91;✅ SAR: SAR=0.9650, قیمت=0.9729;✅ Stochastic: K=85.76, D=28.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,MEDIUM,5000.21000000,4994.57301400,5014.30246500,2026-02-14 15:58:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.636 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.678 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4997.28, EMA55=4993.03;✅ روند EMA 4h: EMA21=4993.87, EMA55=4979.14, EMA200=4866.99;❌ RSI 30m: RSI=49.32 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.9445 | سطح=MEDIUM;❌ شکست ورود: قیمت=5000.21, EMA21=5001.22, آستانه=0.003;✅ ADX: ADX=80.51 [حد > 25];❌ CCI: CCI=-43.50;✅ SAR: SAR=4996.2020, قیمت=5000.2100;❌ Stochastic: K=43.63, D=14.54;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,70363.40000000,70027.06366520,71036.07266960,2026-02-14 15:58:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.670 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.245 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=69099.38, EMA55=68305.15;❌ روند EMA 4h: EMA21=68504.11, EMA55=69969.71, EMA200=78495.24;✅ RSI 30m: RSI=74.92 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=99.5864 | سطح=MEDIUM;✅ شکست ورود: قیمت=70363.40, EMA21=69492.27, آستانه=0.003;✅ ADX: ADX=79.55 [حد > 25];✅ CCI: CCI=150.08;✅ SAR: SAR=70071.1080, قیمت=70363.4000;✅ Stochastic: K=88.64, D=29.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ETH-USDT,LONG,MEDIUM,2094.27000000,2081.80770480,2119.19459040,2026-02-14 15:58:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.707 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.729 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2054.20, EMA55=2018.70;❌ روند EMA 4h: EMA21=2021.83, EMA55=2078.32, EMA200=2475.62;✅ RSI 30m: RSI=72.69 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=2.2423 | سطح=MEDIUM;✅ شکست ورود: قیمت=2094.27, EMA21=2070.15, آستانه=0.003;✅ ADX: ADX=77.74 [حد > 25];✅ CCI: CCI=130.00;✅ SAR: SAR=2093.2224, قیمت=2094.2700;❌ Stochastic: K=76.58, D=25.53;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,631.85500000,629.07822900,638.79692750,2026-02-14 15:58:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.704 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.801 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=621.46, EMA55=616.25;❌ روند EMA 4h: EMA21=618.69, EMA55=644.66, EMA200=754.44;✅ RSI 30m: RSI=69.40 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.8541 | سطح=MEDIUM;✅ شکست ورود: قیمت=631.86, EMA21=624.79, آستانه=0.003;✅ ADX: ADX=92.64 [حد > 25];✅ CCI: CCI=130.11;✅ SAR: SAR=631.0816, قیمت=631.8550;✅ Stochastic: K=88.12, D=29.37;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,87.05000000,86.53926500,88.32683750,2026-02-14 15:58:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.767 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.583 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=84.82, EMA55=83.02;❌ روند EMA 4h: EMA21=83.32, EMA55=86.56, EMA200=105.07;✅ RSI 30m: RSI=72.90 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.1138 | سطح=MEDIUM;✅ شکست ورود: قیمت=87.05, EMA21=85.64, آستانه=0.003;✅ ADX: ADX=100.00 [حد > 25];✅ CCI: CCI=161.65;✅ SAR: SAR=86.5880, قیمت=87.0500;✅ Stochastic: K=90.97, D=30.32;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XRP-USDT,LONG,MEDIUM,1.47007000,1.45866280,1.49288440,2026-02-14 15:58:40,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.268 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.890 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.42, EMA55=1.40;❌ روند EMA 4h: EMA21=1.41, EMA55=1.44, EMA200=1.66;✅ RSI 30m: RSI=77.32 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0041 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.47, EMA21=1.44, آستانه=0.003;✅ ADX: ADX=83.44 [حد > 25];✅ CCI: CCI=138.11;✅ SAR: SAR=1.4621, قیمت=1.4701;✅ Stochastic: K=90.24, D=30.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.37430000,1.36511280,1.39267440,2026-02-14 15:58:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.653 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.34, EMA55=1.31;❌ روند EMA 4h: EMA21=1.31, EMA55=1.35, EMA200=1.60;✅ RSI 30m: RSI=72.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0008 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.37, EMA21=1.35, آستانه=0.003;✅ ADX: ADX=82.30 [حد > 25];✅ CCI: CCI=140.21;✅ SAR: SAR=1.3682, قیمت=1.3743;✅ Stochastic: K=95.93, D=31.98;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
POL-USDT,LONG,MEDIUM,0.10650000,0.10539360,0.10871280,2026-02-14 15:58:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.900 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=79.27 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.11, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=81.91 [حد > 25];✅ CCI: CCI=202.95;✅ SAR: SAR=0.1048, قیمت=0.1065;✅ Stochastic: K=87.14, D=29.05;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو"
NEAR-USDT,LONG,MEDIUM,1.06350000,1.05562200,1.07925600,2026-02-14 15:58:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.759 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.03, EMA55=1.01;❌ روند EMA 4h: EMA21=1.01, EMA55=1.04, EMA200=1.26;✅ RSI 30m: RSI=78.24 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0022 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.06, EMA21=1.04, آستانه=0.003;✅ ADX: ADX=77.49 [حد > 25];✅ CCI: CCI=188.52;✅ SAR: SAR=1.0497, قیمت=1.0635;✅ Stochastic: K=100.00, D=33.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
POL-USDT,LONG,MEDIUM,0.10660000,0.10558500,0.10913750,2026-02-14 16:55:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.833 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=78.81 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.11, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=74.47 [حد > 25];✅ CCI: CCI=145.83;✅ SAR: SAR=0.1063, قیمت=0.1066;✅ Stochastic: K=80.52, D=26.84;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
DOGE-USDT,LONG,MEDIUM,0.10011000,0.09929160,0.10174680,2026-02-14 17:27:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.712 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=70.34 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=79.43 [حد > 25];✅ CCI: CCI=109.82;✅ SAR: SAR=0.0992, قیمت=0.1001;✅ Stochastic: K=81.29, D=27.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;❌ Double Top/Bottom: بدون الگو"
POL-USDT,LONG,MEDIUM,0.10680000,0.10553160,0.10933680,2026-02-14 17:27:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.833 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=79.46 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.11, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=61.73 [حد > 25];✅ CCI: CCI=111.86;✅ SAR: SAR=0.1062, قیمت=0.1068;✅ Stochastic: K=83.12, D=27.71;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
