symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ARB-USDT,LONG,ریسک بالا,0.19320000,0.19232880,0.19494240,2025-12-20 12:14:35,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.191038,30m:EMA55=0.189126,1h:EMA21=0.189806,1h:EMA55=0.188335,4h:EMA21=0.190338,4h:EMA55=0.196964 | TF_RSI=5m:RSI=71.89,15m:RSI=67.96,30m:RSI=63.62,1h:RSI=62.41,4h:RSI=52.06 | TF_MACD=5m:MACD=0.000932,5m:HIST=0.000114,15m:MACD=0.000491,15m:HIST=0.000523,30m:MACD=0.000557,30m:HIST=0.000168,1h:MACD=0.001641,1h:HIST=-0.000213,4h:MACD=-0.001802,4h:HIST=0.001861 | BS15=1.0 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 1.00"
DOT-USDT,LONG,ریسک بالا,1.86310000,1.85465560,1.87998880,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.844721,30m:EMA55=1.832881,1h:EMA21=1.837226,1h:EMA55=1.830219,4h:EMA21=1.845933,4h:EMA55=1.923128 | TF_RSI=5m:RSI=72.63,15m:RSI=67.54,30m:RSI=64.31,1h:RSI=60.52,4h:RSI=50.89 | TF_MACD=5m:MACD=0.006722,5m:HIST=0.000842,15m:MACD=0.004917,15m:HIST=0.003504,30m:MACD=0.004895,30m:HIST=0.002141,1h:MACD=0.010277,1h:HIST=-0.000217,4h:MACD=-0.018166,4h:HIST=0.014161 | BS15=0.563 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.56 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.56"
BNB-USDT,LONG,ریسک میانی,855.41000000,853.72750760,858.77498480,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=854.508725,30m:EMA55=850.805245,1h:EMA21=852.090362,1h:EMA55=849.02904,4h:EMA21=851.930397,4h:EMA55=863.139255 | TF_RSI=5m:RSI=57.91,15m:RSI=52.89,30m:RSI=54.61,1h:RSI=57.45,4h:RSI=50.86 | TF_MACD=5m:MACD=0.366526,5m:HIST=0.208958,15m:MACD=-0.104407,15m:HIST=0.092439,30m:MACD=0.853344,30m:HIST=-0.400272,1h:MACD=3.078671,1h:HIST=-0.474409,4h:MACD=-2.965449,4h:HIST=3.238571 | BS15=0.465 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.47 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 1/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.47"
APT-USDT,LONG,ریسک بالا,1.67520000,1.66335000,1.69890000,2025-12-20 12:14:35,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.639651,30m:EMA55=1.600729,1h:EMA21=1.615606,1h:EMA55=1.571613,4h:EMA21=1.579094,4h:EMA55=1.622495 | TF_RSI=5m:RSI=70.87,15m:RSI=71.78,30m:RSI=69.14,1h:RSI=68.43,4h:RSI=64.43 | TF_MACD=5m:MACD=0.008717,5m:HIST=0.001796,15m:MACD=0.008671,15m:HIST=0.003701,30m:MACD=0.015324,30m:HIST=0.001,1h:MACD=0.03357,1h:HIST=3e-05,4h:MACD=0.013904,4h:HIST=0.025012 | BS15=0.532 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.53 (حد > 0.45)|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 5/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.53"
NEAR-USDT,LONG,ریسک بالا,1.54410000,1.53697560,1.55834880,2025-12-20 12:14:35,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.52514,30m:EMA55=1.515249,1h:EMA21=1.519166,1h:EMA55=1.510585,4h:EMA21=1.522594,4h:EMA55=1.575412 | TF_RSI=5m:RSI=78.63,15m:RSI=70.82,30m:RSI=65.92,1h:RSI=60.38,4h:RSI=52.27 | TF_MACD=5m:MACD=0.006517,5m:HIST=0.000741,15m:MACD=0.004419,15m:HIST=0.003773,30m:MACD=0.003338,30m:HIST=0.002182,1h:MACD=0.008687,1h:HIST=-0.00079,4h:MACD=-0.00943,4h:HIST=0.011289 | BS15=0.444 | RulesPassed=روند 1h;EMA21 30m;ورود + حجم;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی"
XRP-USDT,LONG,ریسک میانی,1.93380000,1.92714720,1.94710560,2025-12-20 12:14:34,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.910223,30m:EMA55=1.893232,1h:EMA21=1.899162,1h:EMA55=1.885773,4h:EMA21=1.896222,4h:EMA55=1.939299 | TF_RSI=5m:RSI=73.23,15m:RSI=75.02,30m:RSI=72.35,1h:RSI=68.3,4h:RSI=56.58 | TF_MACD=5m:MACD=0.005398,5m:HIST=0.002197,15m:MACD=0.005414,15m:HIST=0.001798,30m:MACD=0.008494,30m:HIST=0.001377,1h:MACD=0.014587,1h:HIST=0.001356,4h:MACD=-0.00634,4h:HIST=0.012431 | BS15=0.495 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 4h: بالای/زیر EMA21 + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.50 (حد > 0.45)|RSI: 5/5 همسو + 3 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.50"
POL-USDT,LONG,ریسک بالا,0.11160000,0.11115480,0.11249040,2025-12-20 12:44:28,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.109913,30m:EMA55=0.108643,1h:EMA21=0.109136,1h:EMA55=0.10842,4h:EMA21=0.109439,4h:EMA55=0.113457 | TF_RSI=5m:RSI=62.76,15m:RSI=71.85,30m:RSI=71.14,1h:RSI=68.04,4h:RSI=54.2 | TF_MACD=5m:MACD=0.000369,5m:HIST=-6.4e-05,15m:MACD=0.000665,15m:HIST=0.000154,30m:MACD=0.000813,30m:HIST=0.000187,1h:MACD=0.0011,1h:HIST=0.000224,4h:MACD=-0.000997,4h:HIST=0.00097 | BS15=0.667 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.67 (حد > 0.4)|RSI: 5/5 همسو + 2 خیلی قوی (>70/<30)|MACD: 3/5 همسو + 1 شدت قوی + دروازه هیستوگرام"
ATOM-USDT,LONG,ریسک بالا,1.99150000,1.98404200,2.00641600,2025-12-20 12:44:28,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.976287,30m:EMA55=1.951614,1h:EMA21=1.961266,1h:EMA55=1.945883,4h:EMA21=1.963327,4h:EMA55=2.04385 | TF_RSI=5m:RSI=52.14,15m:RSI=60.82,30m:RSI=63.92,1h:RSI=64.09,4h:RSI=52.33 | TF_MACD=5m:MACD=0.0026,5m:HIST=-0.001548,15m:MACD=0.006637,15m:HIST=0.001145,30m:MACD=0.011415,30m:HIST=6.7e-05,1h:MACD=0.0204,1h:HIST=0.000944,4h:MACD=-0.020008,4h:HIST=0.018701 | BS15=0.471 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.47 (حد > 0.4)|RSI: 5/5 همسو + 0 خیلی قوی (>70/<30)|MACD: 3/5 همسو + 1 شدت قوی + دروازه هیستوگرام"
XRP-USDT,LONG,ریسک بالا,1.93284000,1.92576960,1.94698080,2025-12-20 12:44:28,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.911917,30m:EMA55=1.894496,1h:EMA21=1.901884,1h:EMA55=1.887312,4h:EMA21=1.89611,4h:EMA55=1.939255 | TF_RSI=5m:RSI=63.07,15m:RSI=71.13,30m:RSI=71.93,1h:RSI=68.1,4h:RSI=56.37 | TF_MACD=5m:MACD=0.005375,5m:HIST=0.000477,15m:MACD=0.00647,15m:HIST=0.001933,30m:MACD=0.008955,30m:HIST=0.001526,1h:MACD=0.015127,1h:HIST=0.001569,4h:MACD=-0.006438,4h:HIST=0.012353 | BS15=0.419 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.42 (حد > 0.4)|RSI: 5/5 همسو + 2 خیلی قوی (>70/<30)|MACD: 4/5 همسو + 1 شدت قوی + دروازه هیستوگرام|حجم اسپایک (≥1.1x) + قدرت کندل 15m = 0.42"
XRP-USDT,LONG,ریسک بالا,1.93840000,1.93102120,1.95315760,2025-12-20 12:56:04,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.912423,30m:EMA55=1.894695,1h:EMA21=1.902389,1h:EMA55=1.887511,4h:EMA21=1.896616,4h:EMA55=1.939454 | TF_RSI=5m:RSI=67.84,15m:RSI=74.46,30m:RSI=74.3,1h:RSI=69.66,4h:RSI=57.29 | TF_MACD=5m:MACD=0.005796,5m:HIST=0.000505,15m:MACD=0.007356,15m:HIST=0.002247,30m:MACD=0.009398,30m:HIST=0.001881,1h:MACD=0.01557,1h:HIST=0.001924,4h:MACD=-0.005994,4h:HIST=0.012708 | BS15=0.53 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|ساختار HH/HL در 3 کندل 1h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.53 (حد > 0.4)|RSI: 5/5 همسو + 2 خیلی قوی (>70/<30)|MACD: 4/5 همسو + 1 شدت قوی + دروازه هیستوگرام"
POL-USDT,LONG,ریسک بالا,0.11170000,0.11126080,0.11257840,2025-12-20 12:56:04,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.109922,30m:EMA55=0.108646,1h:EMA21=0.109145,1h:EMA55=0.108424,4h:EMA21=0.109448,4h:EMA55=0.113461 | TF_RSI=5m:RSI=63.09,15m:RSI=72.72,30m:RSI=71.69,1h:RSI=68.41,4h:RSI=54.44 | TF_MACD=5m:MACD=0.00033,5m:HIST=-5.8e-05,15m:MACD=0.000677,15m:HIST=0.000134,30m:MACD=0.000821,30m:HIST=0.000194,1h:MACD=0.001108,1h:HIST=0.00023,4h:MACD=-0.000989,4h:HIST=0.000976 | BS15=0.0 | RulesPassed=روند 4h;EMA21 30m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|RSI: 5/5 همسو + 2 خیلی قوی (>70/<30)|MACD: 3/5 همسو + 1 شدت قوی + دروازه هیستوگرام"
XLM-USDT,LONG,ریسک بالا,0.22260000,0.22186200,0.22407600,2025-12-20 12:56:04,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.22035,30m:EMA55=0.218254,1h:EMA21=0.219215,1h:EMA55=0.216891,4h:EMA21=0.218017,4h:EMA55=0.224603 | TF_RSI=5m:RSI=63.17,15m:RSI=66.65,30m:RSI=70.02,1h:RSI=67.28,4h:RSI=55.8 | TF_MACD=5m:MACD=0.000547,5m:HIST=-2.7e-05,15m:MACD=0.000778,15m:HIST=0.000256,30m:MACD=0.000895,30m:HIST=0.000193,1h:MACD=0.001814,1h:HIST=2.6e-05,4h:MACD=-0.000732,4h:HIST=0.001917 | BS15=0.6 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.60 (حد > 0.4)|RSI: 5/5 همسو + 1 خیلی قوی (>70/<30)|MACD: 3/5 همسو + 1 شدت قوی + دروازه هیستوگرام|حجم اسپایک (≥1.1x) + قدرت کندل 15m = 0.60"
AVAX-USDT,LONG,ریسک بالا,12.36100000,12.32658280,12.42983440,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=12.279794,30m:EMA55=12.160498,1h:EMA21=12.204059,1h:EMA55=12.081861,4h:EMA21=12.157344,4h:EMA55=12.559537 | TF_RSI=5m:RSI=63.35,15m:RSI=66.21,30m:RSI=65.6,1h:RSI=64.2,4h:RSI=53.94 | TF_MACD=5m:MACD=0.014268,5m:HIST=-0.001828,15m:MACD=0.029425,15m:HIST=0.006293,30m:MACD=0.043683,30m:HIST=0.005172,1h:MACD=0.101431,1h:HIST=-0.005119,4h:MACD=-0.061671,4h:HIST=0.10866 | BS15=0.778 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.78 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]"
APT-USDT,LONG,ریسک بالا,1.69560000,1.68255360,1.72169280,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.64965,30m:EMA55=1.607524,1h:EMA21=1.623704,1h:EMA55=1.576385,4h:EMA21=1.580948,4h:EMA55=1.623224 | TF_RSI=5m:RSI=73.49,15m:RSI=77.7,30m:RSI=73.87,1h:RSI=71.3,4h:RSI=66.37 | TF_MACD=5m:MACD=0.011182,5m:HIST=0.000609,15m:MACD=0.014731,15m:HIST=0.00499,30m:MACD=0.019828,30m:HIST=0.003702,1h:MACD=0.036277,1h:HIST=0.002062,4h:MACD=0.015532,4h:HIST=0.026314 | BS15=0.871 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;MACD | Reasons=ساختار HH/HL در 3 کندل 1h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.87 [حد > 0.4]|MACD: 5/5 همسو + 1 شدت قوی + گیت هیستوگرام"
XLM-USDT,LONG,ریسک بالا,0.22320000,0.22249680,0.22460640,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.220642,30m:EMA55=0.218444,1h:EMA21=0.219269,1h:EMA55=0.216913,4h:EMA21=0.218072,4h:EMA55=0.224625 | TF_RSI=5m:RSI=69.32,15m:RSI=72.65,30m:RSI=72.43,1h:RSI=68.75,4h:RSI=56.56 | TF_MACD=5m:MACD=0.000592,5m:HIST=9e-06,15m:MACD=0.000871,15m:HIST=0.000274,30m:MACD=0.001033,30m:HIST=0.00026,1h:MACD=0.001861,1h:HIST=6.4e-05,4h:MACD=-0.000684,4h:HIST=0.001956 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|ساختار HH/HL در 3 کندل 1h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 1.00 [حد > 0.4]|RSI: 5/5 همسو + 2 خیلی قوی [آستانه 70/30]|MACD: 4/5 همسو + 1 شدت قوی + گیت هیستوگرام"
SOL-USDT,LONG,ریسک بالا,126.66000000,126.33741720,127.30516560,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=126.275851,30m:EMA55=125.525029,1h:EMA21=125.768692,1h:EMA55=125.096004,4h:EMA21=125.566615,4h:EMA55=128.200256 | TF_RSI=5m:RSI=57.99,15m:RSI=57.75,30m:RSI=57.88,1h:RSI=59.34,4h:RSI=51.77 | TF_MACD=5m:MACD=0.072582,5m:HIST=-0.002667,15m:MACD=0.117902,15m:HIST=0.024583,30m:MACD=0.234866,30m:HIST=-0.005546,1h:MACD=0.633346,1h:HIST=-0.059947,4h:MACD=-0.581569,4h:HIST=0.674892 | BS15=0.714 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.71 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]"
LTC-USDT,LONG,ریسک بالا,77.57000000,77.34759320,78.01481360,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=77.148939,30m:EMA55=76.808028,1h:EMA21=76.918217,1h:EMA55=76.686593,4h:EMA21=77.028129,4h:EMA55=78.658274 | TF_RSI=5m:RSI=67.13,15m:RSI=66.32,30m:RSI=61.91,1h:RSI=59.96,4h:RSI=51.32 | TF_MACD=5m:MACD=0.138338,5m:HIST=-0.006661,15m:MACD=0.131219,15m:HIST=0.085645,30m:MACD=0.120789,30m:HIST=0.047112,1h:MACD=0.293914,1h:HIST=-0.018741,4h:MACD=-0.439071,4h:HIST=0.352647 | BS15=0.5 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;RSI | Reasons=ساختار HH/HL در 3 کندل 1h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.50 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]"
DOT-USDT,LONG,ریسک بالا,1.86050000,1.85246480,1.87657040,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.846935,30m:EMA55=1.834586,1h:EMA21=1.83878,1h:EMA55=1.831067,4h:EMA21=1.845733,4h:EMA55=1.923049 | TF_RSI=5m:RSI=60.88,15m:RSI=63.05,30m:RSI=61.47,1h:RSI=59.92,4h:RSI=50.55 | TF_MACD=5m:MACD=0.003196,5m:HIST=-0.000922,15m:MACD=0.005648,15m:HIST=0.001887,30m:MACD=0.005653,30m:HIST=0.002018,1h:MACD=0.010397,1h:HIST=9e-06,4h:MACD=-0.018342,4h:HIST=0.01402 | BS15=0.423 | RulesPassed=EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.42 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]|MACD: 3/5 همسو + 1 شدت قوی + گیت هیستوگرام"
XRP-USDT,LONG,ریسک بالا,1.94559000,1.93831200,1.96014600,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.915668,30m:EMA55=1.896608,1h:EMA21=1.903043,1h:EMA55=1.887768,4h:EMA21=1.897269,4h:EMA55=1.939711 | TF_RSI=5m:RSI=74.87,15m:RSI=77.95,30m:RSI=76.93,1h:RSI=71.47,4h:RSI=58.43 | TF_MACD=5m:MACD=0.006522,5m:HIST=0.000949,15m:MACD=0.008667,15m:HIST=0.002811,30m:MACD=0.011018,30m:HIST=0.002765,1h:MACD=0.016144,1h:HIST=0.002383,4h:MACD=-0.005421,4h:HIST=0.013167 | BS15=1.0 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|ساختار HH/HL در 3 کندل 1h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 1.00 [حد > 0.4]|MACD: 4/5 همسو + 1 شدت قوی + گیت هیستوگرام"
POL-USDT,LONG,ریسک بالا,0.11180000,0.11138360,0.11263280,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.110101,30m:EMA55=0.108762,1h:EMA21=0.109154,1h:EMA55=0.108427,4h:EMA21=0.109457,4h:EMA55=0.113464 | TF_RSI=5m:RSI=66.55,15m:RSI=73.54,30m:RSI=72.23,1h:RSI=68.78,4h:RSI=54.67 | TF_MACD=5m:MACD=0.000329,5m:HIST=-4.8e-05,15m:MACD=0.000694,15m:HIST=0.000119,30m:MACD=0.000871,30m:HIST=0.000194,1h:MACD=0.001116,1h:HIST=0.000236,4h:MACD=-0.000981,4h:HIST=0.000982 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 1.00 [حد > 0.4]|RSI: 5/5 همسو + 2 خیلی قوی [آستانه 70/30]|MACD: 3/5 همسو + 1 شدت قوی + گیت هیستوگرام"
OP-USDT,LONG,ریسک بالا,0.28250000,0.28131200,0.28487600,2025-12-20 13:01:49,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.279142,30m:EMA55=0.276272,1h:EMA21=0.277311,1h:EMA55=0.275938,4h:EMA21=0.278886,4h:EMA55=0.290454 | TF_RSI=5m:RSI=61.57,15m:RSI=65.04,30m:RSI=62.88,1h:RSI=62.76,4h:RSI=51.25 | TF_MACD=5m:MACD=0.000769,5m:HIST=-0.000235,15m:MACD=0.001228,15m:HIST=0.000516,30m:MACD=0.001346,30m:HIST=0.000358,1h:MACD=0.002461,1h:HIST=0.000116,4h:MACD=-0.00371,4h:HIST=0.002596 | BS15=1.0 | RulesPassed=EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 1.00 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]|MACD: 3/5 همسو + 1 شدت قوی + گیت هیستوگرام"
DOT-USDT,LONG,ریسک بالا,1.86440000,1.85616800,1.88086400,2025-12-20 13:08:09,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.847253,30m:EMA55=1.834711,1h:EMA21=1.839134,1h:EMA55=1.831206,4h:EMA21=1.845978,4h:EMA55=1.923146 | TF_RSI=5m:RSI=67.09,15m:RSI=65.47,30m:RSI=63.17,1h:RSI=61.02,4h:RSI=50.96 | TF_MACD=5m:MACD=0.003381,5m:HIST=-0.000596,15m:MACD=0.005927,15m:HIST=0.00211,30m:MACD=0.005933,30m:HIST=0.002241,1h:MACD=0.010708,1h:HIST=0.000258,4h:MACD=-0.018126,4h:HIST=0.014193 | BS15=0.939 | RulesPassed=EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.94 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]|MACD: 3/5 همسو + 1 شدت قوی + گیت هیستوگرام"
DOGE-USDT,LONG,ریسک بالا,0.13247000,0.13204400,0.13332200,2025-12-20 13:08:09,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.131561,30m:EMA55=0.130313,1h:EMA21=0.130773,1h:EMA55=0.129273,4h:EMA21=0.129759,4h:EMA55=0.132725 | TF_RSI=5m:RSI=67.32,15m:RSI=64.73,30m:RSI=62.67,1h:RSI=63.87,4h:RSI=55.73 | TF_MACD=5m:MACD=0.000189,5m:HIST=-1e-06,15m:MACD=0.00024,15m:HIST=0.000111,30m:MACD=0.000366,30m:HIST=4.3e-05,1h:MACD=0.001061,1h:HIST=-0.000131,4h:MACD=-7.4e-05,4h:HIST=0.001065 | BS15=0.8 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI | Reasons=قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 0.80 [حد > 0.4]|ری‌تست سطح + حجم ≥1.1x + BS5=0.85|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]"
ATOM-USDT,LONG,ریسک بالا,1.99190000,1.98510080,2.00549840,2025-12-20 13:08:09,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=1.977599,30m:EMA55=1.953008,1h:EMA21=1.961303,1h:EMA55=1.945897,4h:EMA21=1.963363,4h:EMA55=2.043864 | TF_RSI=5m:RSI=52.48,15m:RSI=60.67,30m:RSI=64.09,1h:RSI=64.19,4h:RSI=52.39 | TF_MACD=5m:MACD=0.001494,5m:HIST=-0.001239,15m:MACD=0.006075,15m:HIST=0.00034,30m:MACD=0.011165,30m:HIST=-0.00013,1h:MACD=0.020432,1h:HIST=0.000969,4h:MACD=-0.019976,4h:HIST=0.018726 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|قدرت کندل 15m = 1.00 [حد > 0.4]|RSI: 5/5 همسو + 0 خیلی قوی [آستانه 70/30]"
POL-USDT,LONG,ریسک بالا,0.11170000,0.11127520,0.11254960,2025-12-20 13:08:09,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=0.110092,30m:EMA55=0.108759,1h:EMA21=0.109145,1h:EMA55=0.108424,4h:EMA21=0.109448,4h:EMA55=0.113461 | TF_RSI=5m:RSI=62.84,15m:RSI=71.24,30m:RSI=70.78,1h:RSI=68.41,4h:RSI=54.44 | TF_MACD=5m:MACD=0.000304,5m:HIST=-5.8e-05,15m:MACD=0.000686,15m:HIST=0.000112,30m:MACD=0.000863,30m:HIST=0.000187,1h:MACD=0.001108,1h:HIST=0.00023,4h:MACD=-0.000989,4h:HIST=0.000976 | BS15=0.0 | RulesPassed=روند 4h;EMA21 30m;RSI;MACD | Reasons=ساختار HH/HL در 3 کندل 4h|قیمت همسو با EMA21 در 30m + شیب مناسب|RSI: 5/5 همسو + 2 خیلی قوی [آستانه 70/30]|MACD: 3/5 همسو + 1 شدت قوی + گیت هیستوگرام"
