symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,LONG,MEDIUM,0.29930000,0.29621240,0.30547520,2026-02-15 11:02:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.556 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.556 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.29, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.31;✅ RSI 30m: RSI=64.72 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.30, EMA21=0.30, آستانه=0.003;✅ ADX: ADX=37.70 [حد > 25];✅ CCI: CCI=139.11;✅ SAR: SAR=0.2968, قیمت=0.2993;✅ Stochastic: K=80.72, D=26.91;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.43120000,1.41843320,1.45673360,2026-02-15 11:02:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA55=1.36;❌ روند EMA 4h: EMA21=1.35, EMA55=1.36, EMA200=1.59;✅ RSI 30m: RSI=63.31 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.43, EMA21=1.42, آستانه=0.003;✅ ADX: ADX=37.97 [حد > 25];✅ CCI: CCI=109.97;✅ SAR: SAR=1.4239, قیمت=1.4312;✅ Stochastic: K=89.26, D=29.75;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,MEDIUM,2.21190000,2.19642900,2.25057750,2026-02-15 11:02:56,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.755 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.755 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.17, EMA55=2.12;❌ روند EMA 4h: EMA21=2.09, EMA55=2.03, EMA200=2.10;✅ RSI 30m: RSI=65.89 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0034 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.21, EMA21=2.19, آستانه=0.003;✅ ADX: ADX=41.43 [حد > 25];✅ CCI: CCI=131.91;✅ SAR: SAR=2.2041, قیمت=2.2119;✅ Stochastic: K=84.44, D=28.15;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,LOW,5002.33000000,4999.87760100,5008.46099750,2026-02-15 11:42:58,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.860 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.021 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4999.43, EMA55=4996.32;✅ روند EMA 4h: EMA21=4996.29, EMA55=4982.62, EMA200=4873.21;✅ RSI 30m: RSI=56.92 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.3665 | سطح=MEDIUM;❌ شکست ورود: قیمت=5002.33, EMA21=5000.21, آستانه=0.003;✅ ADX: ADX=72.00 [حد > 25];✅ CCI: CCI=109.37;✅ SAR: SAR=5000.2286, قیمت=5002.3300;✅ Stochastic: K=86.12, D=28.71;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,70785.90000000,70394.66139360,71568.37721280,2026-02-15 11:42:58,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.211 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.704 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=69958.65, EMA55=69178.86;❌ روند EMA 4h: EMA21=69154.47, EMA55=70002.75, EMA200=78089.97;✅ RSI 30m: RSI=70.77 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=92.1441 | سطح=MEDIUM;✅ شکست ورود: قیمت=70785.90, EMA21=70167.91, آستانه=0.003;✅ ADX: ADX=50.78 [حد > 25];✅ CCI: CCI=144.79;✅ SAR: SAR=70596.4960, قیمت=70785.9000;✅ Stochastic: K=89.07, D=29.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,90.63000000,89.73099360,92.42801280,2026-02-15 11:42:58,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.148 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.907 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=88.31, EMA55=85.91;❌ روند EMA 4h: EMA21=85.64, EMA55=87.03, EMA200=104.31;✅ RSI 30m: RSI=74.55 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.1691 | سطح=MEDIUM;✅ شکست ورود: قیمت=90.63, EMA21=89.01, آستانه=0.003;✅ ADX: ADX=40.60 [حد > 25];✅ CCI: CCI=176.90;✅ SAR: SAR=89.7406, قیمت=90.6300;✅ Stochastic: K=84.32, D=28.11;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.43270000,1.42195200,1.45957000,2026-02-15 11:42:59,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.625 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA55=1.37;❌ روند EMA 4h: EMA21=1.36, EMA55=1.36, EMA200=1.59;✅ RSI 30m: RSI=63.16 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.43, EMA21=1.42, آستانه=0.003;✅ ADX: ADX=49.15 [حد > 25];✅ CCI: CCI=137.35;✅ SAR: SAR=1.4284, قیمت=1.4327;✅ Stochastic: K=86.64, D=28.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XLM-USDT,LONG,MEDIUM,0.18320000,0.18106520,0.18746960,2026-02-15 11:42:59,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.167 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.786 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.18, EMA55=0.17;❌ روند EMA 4h: EMA21=0.17, EMA55=0.17, EMA200=0.18;✅ RSI 30m: RSI=82.31 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0005 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.18, EMA21=0.18, آستانه=0.003;✅ ADX: ADX=65.62 [حد > 25];✅ CCI: CCI=191.18;✅ SAR: SAR=0.1797, قیمت=0.1832;✅ Stochastic: K=80.65, D=26.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SUI-USDT,LONG,MEDIUM,1.04150000,1.02801800,1.06846400,2026-02-15 11:43:00,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.187 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.604 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.02, EMA55=0.99;❌ روند EMA 4h: EMA21=0.98, EMA55=0.99, EMA200=1.21;✅ RSI 30m: RSI=64.30 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0005 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.04, EMA21=1.03, آستانه=0.003;✅ ADX: ADX=61.35 [حد > 25];✅ CCI: CCI=181.87;✅ SAR: SAR=1.0345, قیمت=1.0415;✅ Stochastic: K=82.71, D=27.57;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,70793.70000000,70463.66782800,71618.78043000,2026-02-15 11:52:51,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.538 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.964 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=69959.36, EMA55=69179.14;❌ روند EMA 4h: EMA21=69155.17, EMA55=70003.03, EMA200=78090.05;✅ RSI 30m: RSI=71.07 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=92.6418 | سطح=MEDIUM;✅ شکست ورود: قیمت=70793.70, EMA21=70168.62, آستانه=0.003;✅ ADX: ADX=50.78 [حد > 25];✅ CCI: CCI=142.41;✅ SAR: SAR=70596.4960, قیمت=70793.7000;✅ Stochastic: K=89.53, D=29.84;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.43330000,1.42238100,1.46059750,2026-02-15 11:52:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.41, EMA55=1.37;❌ روند EMA 4h: EMA21=1.36, EMA55=1.36, EMA200=1.59;✅ RSI 30m: RSI=63.72 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0003 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.43, EMA21=1.42, آستانه=0.003;✅ ADX: ADX=49.15 [حد > 25];✅ CCI: CCI=132.40;✅ SAR: SAR=1.4284, قیمت=1.4333;✅ Stochastic: K=87.97, D=29.32;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
AVAX-USDT,LONG,MEDIUM,9.69400000,9.62338000,9.87055000,2026-02-15 11:52:52,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.870 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.54, EMA55=9.32;❌ روند EMA 4h: EMA21=9.27, EMA55=9.25, EMA200=10.56;✅ RSI 30m: RSI=65.03 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0012 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.69, EMA21=9.61, آستانه=0.003;✅ ADX: ADX=54.17 [حد > 25];✅ CCI: CCI=101.98;✅ SAR: SAR=9.6581, قیمت=9.6940;✅ Stochastic: K=80.51, D=26.84;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,LOW,5006.16000000,5002.90502040,5012.66995920,2026-02-15 12:25:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.549 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=4999.78, EMA55=4996.46;✅ روند EMA 4h: EMA21=4996.64, EMA55=4982.76, EMA200=4873.25;✅ RSI 30m: RSI=65.33 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.6325 | سطح=MEDIUM;❌ شکست ورود: قیمت=5006.16, EMA21=5000.88, آستانه=0.003;✅ ADX: ADX=69.32 [حد > 25];✅ CCI: CCI=163.70;✅ SAR: SAR=5002.2904, قیمت=5006.1600;❌ Stochastic: K=78.28, D=26.09;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
APT-USDT,SHORT,MEDIUM,0.96810000,0.98017560,0.94394880,2026-02-15 12:25:55,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.698 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.625 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.97, EMA55=0.96;✅ روند EMA 4h: EMA21=0.97, EMA55=1.02, EMA200=1.30;✅ RSI 30m: RSI=43.68 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=-0.0008 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.97, EMA21=0.98, آستانه=0.003;✅ ADX: ADX=30.88 [حد > 25];✅ CCI: CCI=-133.32;✅ SAR: SAR=0.9749, قیمت=0.9681;❌ Stochastic: K=32.46, D=10.82;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
XAUT-USDT,LONG,LOW,5012.87000000,5010.03289900,5019.96275250,2026-02-15 12:55:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.774 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.537 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5001.22, EMA55=4997.15;✅ روند EMA 4h: EMA21=4997.25, EMA55=4983.00, EMA200=4873.31;✅ RSI 30m: RSI=74.36 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=1.2384 | سطح=MEDIUM;❌ شکست ورود: قیمت=5012.87, EMA21=5002.23, آستانه=0.003;✅ ADX: ADX=76.74 [حد > 25];✅ CCI: CCI=236.82;✅ SAR: SAR=5003.1350, قیمت=5012.8700;✅ Stochastic: K=98.07, D=32.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
