symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ADA-USDT,SHORT,ریسک بالا,0.36270000,0.36502080,0.35805840,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.366983,30m:EMA55=0.372886,1h:EMA21=0.370962,1h:EMA55=0.379192,4h:EMA21=0.383344,4h:EMA55=0.401015 | TF_RSI=5m:RSI=40.03,15m:RSI=38.57,30m:RSI=37.76,1h:RSI=34.55,4h:RSI=22.96 | TF_MACD=5m:MACD=-0.001036,5m:HIST=-0.00027,15m:MACD=-0.001228,15m:HIST=-0.000202,30m:MACD=-0.002887,30m:HIST=0.000127,1h:MACD=-0.004823,1h:HIST=-0.000427,4h:MACD=-0.010842,4h:HIST=-0.001203 | BS15=0.5 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.50 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.50"
SOL-USDT,SHORT,ریسک بالا,122.87000000,123.48935240,121.63129520,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=123.630093,30m:EMA55=125.041276,1h:EMA21=124.593185,1h:EMA55=126.462321,4h:EMA21=127.181905,4h:EMA55=130.397413 | TF_RSI=5m:RSI=39.49,15m:RSI=42.25,30m:RSI=41.34,1h:RSI=39.33,4h:RSI=35.81 | TF_MACD=5m:MACD=-0.254664,5m:HIST=-0.095293,15m:MACD=-0.109068,15m:HIST=-0.074275,30m:MACD=-0.547623,30m:HIST=0.118286,1h:MACD=-1.155543,1h:HIST=0.000433,4h:MACD=-2.136504,4h:HIST=-0.374606 | BS15=0.491 | RulesPassed=EMA21 30m;کندل قوی 15m;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.49 (حد > 0.45)|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.49"
AVAX-USDT,SHORT,ریسک بالا,11.71000000,11.77909840,11.57180320,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=11.816235,30m:EMA55=11.977953,1h:EMA21=11.924151,1h:EMA55=12.175433,4h:EMA21=12.315962,4h:EMA55=12.873999 | TF_RSI=5m:RSI=45.18,15m:RSI=41.65,30m:RSI=40.03,1h:RSI=35.96,4h:RSI=22.72 | TF_MACD=5m:MACD=-0.021734,5m:HIST=-0.003406,15m:MACD=-0.038889,15m:HIST=-0.002704,30m:MACD=-0.08137,30m:HIST=0.00101,1h:MACD=-0.129794,1h:HIST=-0.011633,4h:MACD=-0.345872,4h:HIST=-0.033053 | BS15=0.6 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی;حجم + کندل 15m | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.60 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.60"
TRX-USDT,SHORT,ریسک میانی,0.27770000,0.27812960,0.27684080,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.278802,30m:EMA55=0.279291,1h:EMA21=0.279128,1h:EMA55=0.279261,4h:EMA21=0.278961,4h:EMA55=0.279127 | TF_RSI=5m:RSI=38.07,15m:RSI=31.29,30m:RSI=30.5,1h:RSI=34.5,4h:RSI=44.63 | TF_MACD=5m:MACD=-0.00032,5m:HIST=3.5e-05,15m:MACD=-0.00044,15m:HIST=-0.00014,30m:MACD=-0.000456,30m:HIST=-0.000165,1h:MACD=-0.000421,1h:HIST=-0.000195,4h:MACD=0.000264,4h:HIST=-0.000221 | BS15=0.25 | RulesPassed=روند 4h;روند 1h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|RSI: 5/5 همسو + 0 خیلی قوی|MACD: 3/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
OP-USDT,SHORT,ریسک میانی,0.26860000,0.27024520,0.26530960,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.27294,30m:EMA55=0.279566,1h:EMA21=0.277379,1h:EMA55=0.285631,4h:EMA21=0.288552,4h:EMA55=0.300497 | TF_RSI=5m:RSI=41.51,15m:RSI=36.53,30m:RSI=35.44,1h:RSI=31.95,4h:RSI=26.19 | TF_MACD=5m:MACD=-0.000904,5m:HIST=-0.000198,15m:MACD=-0.001403,15m:HIST=-0.000104,30m:MACD=-0.003298,30m:HIST=0.00019,1h:MACD=-0.005373,1h:HIST=-0.000513,4h:MACD=-0.008794,4h:HIST=-0.002019 | BS15=0.75 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.75 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
FIL-USDT,SHORT,ریسک بالا,1.19860000,1.20777400,1.18025200,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.219442,30m:EMA55=1.243504,1h:EMA21=1.236024,1h:EMA55=1.262038,4h:EMA21=1.272038,4h:EMA55=1.341111 | TF_RSI=5m:RSI=43.8,15m:RSI=33.55,30m:RSI=33.33,1h:RSI=30.44,4h:RSI=28.28 | TF_MACD=5m:MACD=-0.004289,5m:HIST=-0.000387,15m:MACD=-0.007301,15m:HIST=-0.001074,30m:MACD=-0.013415,30m:HIST=-0.000274,1h:MACD=-0.019706,1h:HIST=-0.003074,4h:MACD=-0.032598,4h:HIST=-0.004831 | BS15=0.122 | RulesPassed=روند 4h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 5/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
XRP-USDT,SHORT,ریسک بالا,1.84058000,1.84976720,1.82220560,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.862471,30m:EMA55=1.883317,1h:EMA21=1.876843,1h:EMA55=1.90305,4h:EMA21=1.914818,4h:EMA55=1.973326 | TF_RSI=5m:RSI=35.21,15m:RSI=33.61,30m:RSI=35.65,1h:RSI=35.0,4h:RSI=25.76 | TF_MACD=5m:MACD=-0.005656,5m:HIST=-0.001434,15m:MACD=-0.00618,15m:HIST=-0.001579,30m:MACD=-0.011794,30m:HIST=-0.000558,1h:MACD=-0.016979,1h:HIST=-0.00277,4h:MACD=-0.034912,4h:HIST=-0.004611 | BS15=0.281 | RulesPassed=روند 4h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 5/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
APT-USDT,SHORT,ریسک بالا,1.47010000,1.48084720,1.44860560,2025-12-18 09:14:13,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.492831,30m:EMA55=1.523791,1h:EMA21=1.513918,1h:EMA55=1.551752,4h:EMA21=1.567764,4h:EMA55=1.655167 | TF_RSI=5m:RSI=42.9,15m:RSI=37.86,30m:RSI=34.68,1h:RSI=33.24,4h:RSI=24.1 | TF_MACD=5m:MACD=-0.004634,5m:HIST=-0.000635,15m:MACD=-0.008323,15m:HIST=-0.000659,30m:MACD=-0.016643,30m:HIST=7.1e-05,1h:MACD=-0.025166,1h:HIST=-0.003265,4h:MACD=-0.043991,4h:HIST=-0.007494 | BS15=0.468 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|قدرت کندل 15m = 0.47 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 2 شدت قوی"
XAUT-USDT,LONG,ریسک میانی,4339.61000000,4337.66636360,4343.49727280,2025-12-18 09:51:44,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=4337.949039,30m:EMA55=4332.374774,1h:EMA21=4334.679831,1h:EMA55=4325.173844,4h:EMA21=4319.452448,4h:EMA55=4288.905709 | TF_RSI=5m:RSI=70.18,15m:RSI=54.48,30m:RSI=53.11,1h:RSI=56.74,4h:RSI=62.2 | TF_MACD=5m:MACD=0.517949,5m:HIST=0.082934,15m:MACD=-0.147669,15m:HIST=0.474938,30m:MACD=0.74562,30m:HIST=-0.538277,1h:MACD=4.551281,1h:HIST=-1.025351,4h:MACD=11.99461,4h:HIST=0.945859 | BS15=0.992 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD | Reasons=روند 1h: EMA همسو + ساختار HH/HL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.99 (حد > 0.45)|شکست سطح + حجم ≥1.15x|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی"
ADA-USDT,SHORT,ریسک میانی,0.36160000,0.36375760,0.35728480,2025-12-18 09:51:44,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.366378,30m:EMA55=0.372435,1h:EMA21=0.369995,1h:EMA55=0.378515,4h:EMA21=0.383244,4h:EMA55=0.400975 | TF_RSI=5m:RSI=37.65,15m:RSI=37.29,30m:RSI=35.5,1h:RSI=33.81,4h:RSI=22.46 | TF_MACD=5m:MACD=-0.000925,5m:HIST=3e-05,15m:MACD=-0.001491,15m:HIST=-0.000261,30m:MACD=-0.003041,30m:HIST=-4e-06,1h:MACD=-0.005035,1h:HIST=-0.000493,4h:MACD=-0.01093,4h:HIST=-0.001273 | BS15=0.667 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.67 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
TRX-USDT,SHORT,ریسک میانی,0.27720000,0.27761520,0.27636960,2025-12-18 09:51:45,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.27864,30m:EMA55=0.279209,1h:EMA21=0.278936,1h:EMA55=0.279181,4h:EMA21=0.278915,4h:EMA55=0.279109 | TF_RSI=5m:RSI=29.64,15m:RSI=27.2,30m:RSI=26.47,1h:RSI=30.08,4h:RSI=42.81 | TF_MACD=5m:MACD=-0.000264,5m:HIST=1.2e-05,15m:MACD=-0.000512,15m:HIST=-0.000121,30m:MACD=-0.000536,30m:HIST=-0.000193,1h:MACD=-0.00053,1h:HIST=-0.000241,4h:MACD=0.000224,4h:HIST=-0.000253 | BS15=0.5 | RulesPassed=روند 4h;روند 1h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.50 (حد > 0.45)|RSI: 5/5 همسو + 3 خیلی قوی|MACD: 3/5 همسو + 3 شدت قوی|بدون واگرایی در 1h و 4h"
OP-USDT,SHORT,ریسک میانی,0.26860000,0.27011800,0.26556400,2025-12-18 09:51:45,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.272454,30m:EMA55=0.279137,1h:EMA21=0.27649,1h:EMA55=0.284985,4h:EMA21=0.288552,4h:EMA55=0.300497 | TF_RSI=5m:RSI=45.17,15m:RSI=39.24,30m:RSI=35.96,1h:RSI=33.27,4h:RSI=26.19 | TF_MACD=5m:MACD=-0.000635,5m:HIST=0.000112,15m:MACD=-0.001435,15m:HIST=-5.5e-05,30m:MACD=-0.0033,30m:HIST=0.000164,1h:MACD=-0.005447,1h:HIST=-0.000455,4h:MACD=-0.008794,4h:HIST=-0.002019 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
OP-USDT,SHORT,ریسک میانی,0.26860000,0.26998240,0.26583520,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.272071,30m:EMA55=0.278746,1h:EMA21=0.27649,1h:EMA55=0.284985,4h:EMA21=0.288552,4h:EMA55=0.300497 | TF_RSI=5m:RSI=47.74,15m:RSI=40.1,30m:RSI=36.05,1h:RSI=33.27,4h:RSI=26.19 | TF_MACD=5m:MACD=-0.00041,5m:HIST=0.000131,15m:MACD=-0.001374,15m:HIST=1.8e-05,30m:MACD=-0.00322,30m:HIST=0.000201,1h:MACD=-0.005447,1h:HIST=-0.000455,4h:MACD=-0.008794,4h:HIST=-0.002019 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
TRX-USDT,SHORT,ریسک بالا,0.27710000,0.27753200,0.27623600,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.278508,30m:EMA55=0.279137,1h:EMA21=0.278927,1h:EMA55=0.279177,4h:EMA21=0.278906,4h:EMA55=0.279106 | TF_RSI=5m:RSI=33.61,15m:RSI=27.95,30m:RSI=25.67,1h:RSI=29.5,4h:RSI=42.46 | TF_MACD=5m:MACD=-0.000252,5m:HIST=1e-06,15m:MACD=-0.000547,15m:HIST=-0.000103,30m:MACD=-0.000581,30m:HIST=-0.000192,1h:MACD=-0.000538,1h:HIST=-0.000247,4h:MACD=0.000216,4h:HIST=-0.000259 | BS15=0.25 | RulesPassed=روند 4h;روند 1h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m + ساختار|RSI: 5/5 همسو + 3 خیلی قوی|MACD: 3/5 همسو + 3 شدت قوی|بدون واگرایی در 1h و 4h"
LTC-USDT,SHORT,ریسک میانی,75.16000000,75.50443960,74.47112080,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=75.872679,30m:EMA55=76.848617,1h:EMA21=76.536507,1h:EMA55=77.666692,4h:EMA21=78.157187,4h:EMA55=80.020922 | TF_RSI=5m:RSI=42.71,15m:RSI=38.35,30m:RSI=37.76,1h:RSI=37.37,4h:RSI=28.62 | TF_MACD=5m:MACD=-0.144183,5m:HIST=0.025981,15m:MACD=-0.271031,15m:HIST=-0.050471,30m:MACD=-0.497185,30m:HIST=-0.003061,1h:MACD=-0.811021,1h:HIST=-0.094627,4h:MACD=-1.214468,4h:HIST=-0.25329 | BS15=0.48 | RulesPassed=روند 1h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.48 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.48"
AVAX-USDT,SHORT,ریسک میانی,11.71400000,11.77540640,11.59118720,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=11.79732,30m:EMA55=11.958888,1h:EMA21=11.902485,1h:EMA55=12.157886,4h:EMA21=12.316326,4h:EMA55=12.874142 | TF_RSI=5m:RSI=46.88,15m:RSI=43.68,30m:RSI=40.85,1h:RSI=37.16,4h:RSI=22.79 | TF_MACD=5m:MACD=-0.002952,5m:HIST=0.002791,15m:MACD=-0.031394,15m:HIST=0.003678,30m:MACD=-0.077318,30m:HIST=0.003996,1h:MACD=-0.131827,1h:HIST=-0.010537,4h:MACD=-0.345553,4h:HIST=-0.032798 | BS15=0.485 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.48 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
ATOM-USDT,SHORT,ریسک میانی,1.89200000,1.90240640,1.87118720,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.919319,30m:EMA55=1.955812,1h:EMA21=1.943292,1h:EMA55=1.993077,4h:EMA21=2.018062,4h:EMA55=2.111151 | TF_RSI=5m:RSI=40.49,15m:RSI=37.07,30m:RSI=32.95,1h:RSI=28.78,4h:RSI=21.52 | TF_MACD=5m:MACD=-0.001833,5m:HIST=0.000751,15m:MACD=-0.010006,15m:HIST=0.000662,30m:MACD=-0.020196,30m:HIST=-0.000495,1h:MACD=-0.029822,1h:HIST=-0.004454,4h:MACD=-0.057662,4h:HIST=-0.009904 | BS15=0.9 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.90 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 5/5 همسو + 2 خیلی قوی|MACD: 3/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
XRP-USDT,SHORT,ریسک میانی,1.83122000,1.84004120,1.81357760,2025-12-18 10:23:30,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.856585,30m:EMA55=1.879453,1h:EMA21=1.871974,1h:EMA55=1.900184,4h:EMA21=1.913967,4h:EMA55=1.972992 | TF_RSI=5m:RSI=31.83,15m:RSI=30.59,30m:RSI=32.14,1h:RSI=32.95,4h:RSI=24.58 | TF_MACD=5m:MACD=-0.005024,5m:HIST=0.000355,15m:MACD=-0.00889,15m:HIST=-0.00178,30m:MACD=-0.013693,30m:HIST=-0.001571,1h:MACD=-0.018943,1h:HIST=-0.003676,4h:MACD=-0.035658,4h:HIST=-0.005208 | BS15=0.039 | RulesPassed=روند 4h;روند 1h;EMA21 30m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|روند 1h: EMA همسو + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 4/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
ATOM-USDT,SHORT,ریسک میانی,1.90640000,1.91672720,1.88574560,2025-12-18 10:46:43,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.918401,30m:EMA55=1.954154,1h:EMA21=1.940195,1h:EMA55=1.990088,4h:EMA21=2.019371,4h:EMA55=2.111665 | TF_RSI=5m:RSI=61.52,15m:RSI=47.8,30m:RSI=40.55,1h:RSI=35.06,4h:RSI=22.7 | TF_MACD=5m:MACD=-6.7e-05,5m:HIST=0.00151,15m:MACD=-0.007524,15m:HIST=0.002162,30m:MACD=-0.018469,30m:HIST=0.000946,1h:MACD=-0.028721,1h:HIST=-0.002721,4h:MACD=-0.056513,4h:HIST=-0.008985 | BS15=0.857 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.86 (حد > 0.45)|RSI: 4/5 همسو + 1 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
TRX-USDT,SHORT,ریسک میانی,0.27720000,0.27758880,0.27642240,2025-12-18 10:46:43,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.278398,30m:EMA55=0.279072,1h:EMA21=0.278778,1h:EMA55=0.27911,4h:EMA21=0.278915,4h:EMA55=0.279109 | TF_RSI=5m:RSI=37.67,15m:RSI=30.51,30m:RSI=26.42,1h:RSI=30.08,4h:RSI=42.81 | TF_MACD=5m:MACD=-0.000194,5m:HIST=3e-05,15m:MACD=-0.000527,15m:HIST=-5.2e-05,30m:MACD=-0.000603,30m:HIST=-0.000172,1h:MACD=-0.000597,1h:HIST=-0.000246,4h:MACD=0.000224,4h:HIST=-0.000253 | BS15=1.0 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 1.00 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 2 شدت قوی|بدون واگرایی در 1h و 4h"
ADA-USDT,SHORT,ریسک میانی,0.36270000,0.36467640,0.35874720,2025-12-18 10:46:43,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.365642,30m:EMA55=0.371711,1h:EMA21=0.36934,1h:EMA55=0.377954,4h:EMA21=0.383344,4h:EMA55=0.401015 | TF_RSI=5m:RSI=53.47,15m:RSI=43.22,30m:RSI=38.98,1h:RSI=36.01,4h:RSI=22.96 | TF_MACD=5m:MACD=-0.00045,5m:HIST=0.000223,15m:MACD=-0.001375,15m:HIST=-1e-06,30m:MACD=-0.00292,30m:HIST=9.7e-05,1h:MACD=-0.004962,1h:HIST=-0.000338,4h:MACD=-0.010842,4h:HIST=-0.001203 | BS15=0.6 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.60 (حد > 0.45)|RSI: 4/5 همسو + 1 خیلی قوی|MACD: 3/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
XAUT-USDT,LONG,ریسک میانی,4338.05000000,4336.39848440,4341.35303120,2025-12-18 10:46:43,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=4337.849356,30m:EMA55=4332.721102,1h:EMA21=4334.857285,1h:EMA55=4325.579982,4h:EMA21=4319.31063,4h:EMA55=4288.849995 | TF_RSI=5m:RSI=48.01,15m:RSI=50.0,30m:RSI=51.18,1h:RSI=55.38,4h:RSI=61.66 | TF_MACD=5m:MACD=0.183638,5m:HIST=-0.068764,15m:MACD=-0.073112,15m:HIST=0.236517,30m:MACD=0.550916,30m:HIST=-0.458716,1h:MACD=4.163657,1h:HIST=-1.11047,4h:MACD=11.870166,4h:HIST=0.846303 | BS15=0.698 | RulesPassed=EMA21 30m;کندل قوی 15m;ورود + حجم;RSI;MACD;حجم + کندل 15m | Reasons=قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.70 (حد > 0.45)|نزدیکی سطح + حجم ≥1.15x|RSI: 3/5 همسو + 0 خیلی قوی|MACD: 1/5 همسو + 1 شدت قوی|حجم اسپایک (≥1.15x) + قدرت کندل 15m = 0.70"
ADA-USDT,SHORT,ریسک میانی,0.36170000,0.36365360,0.35779280,2025-12-18 11:10:28,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.365284,30m:EMA55=0.371353,1h:EMA21=0.369249,1h:EMA55=0.377918,4h:EMA21=0.383253,4h:EMA55=0.400979 | TF_RSI=5m:RSI=44.21,15m:RSI=39.66,30m:RSI=37.03,1h:RSI=34.0,4h:RSI=22.51 | TF_MACD=5m:MACD=-0.000204,5m:HIST=0.000158,15m:MACD=-0.001355,15m:HIST=1.4e-05,30m:MACD=-0.002869,30m:HIST=0.000118,1h:MACD=-0.005042,1h:HIST=-0.000402,4h:MACD=-0.010922,4h:HIST=-0.001267 | BS15=0.75 | RulesPassed=روند 4h;EMA21 30m;کندل قوی 15m;RSI;MACD;عدم واگرایی | Reasons=روند 4h: بالای/زیر EMA21، EMA55، EMA200 + ساختار LH/LL در 3 کندل|قیمت همسو با EMA21 در 30m|قدرت کندل 15m = 0.75 (حد > 0.45)|RSI: 5/5 همسو + 1 خیلی قوی|MACD: 2/5 همسو + 1 شدت قوی|بدون واگرایی در 1h و 4h"
