symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
ATOM-USDT,SHORT,HIGH,1.93350000,1.94592480,1.90865040,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.94451,30m:EMA55=1.952277,1h:EMA21=1.948952,1h:EMA55=1.952715,4h:EMA21=1.953076,4h:EMA55=1.9913 | TF_RSI=5m:RSI=43.95,15m:RSI=43.27,30m:RSI=40.56,1h:RSI=42.24,4h:RSI=44.33 | TF_MACD=5m:MACD=-0.001033,5m:HIST=-0.00125,15m:MACD=-0.003605,15m:HIST=0.00102,30m:MACD=-0.008154,30m:HIST=-0.000316,1h:MACD=-0.00661,1h:HIST=-0.004086,4h:MACD=-0.005603,4h:HIST=-0.000245 | BS15=0.75 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.750 [حد ≥ 0.35]|EMA21=1.95, EMA55=1.95|EMA21=1.95, EMA55=1.99, EMA200=0.00|RSI=40.56 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.93, EMA21=1.94, Th=0.003"
XLM-USDT,SHORT,HIGH,0.21350000,0.21470000,0.21110000,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.214767,30m:EMA55=0.216099,1h:EMA21=0.215517,1h:EMA55=0.216885,4h:EMA21=0.217154,4h:EMA55=0.220426 | TF_RSI=5m:RSI=42.34,15m:RSI=40.47,30m:RSI=37.21,1h:RSI=40.04,4h:RSI=40.55 | TF_MACD=5m:MACD=8e-06,5m:HIST=1e-05,15m:MACD=-0.000412,15m:HIST=8.2e-05,30m:MACD=-0.000801,30m:HIST=-4e-05,1h:MACD=-0.001092,1h:HIST=-0.000185,4h:MACD=-0.00091,4h:HIST=-0.000534 | BS15=0.75 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.750 [حد ≥ 0.35]|EMA21=0.22, EMA55=0.22|EMA21=0.22, EMA55=0.22, EMA200=0.00|RSI=37.21 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.21, EMA21=0.21, Th=0.003"
NEAR-USDT,SHORT,HIGH,1.44590000,1.45757600,1.42254800,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.459646,30m:EMA55=1.477765,1h:EMA21=1.470041,1h:EMA55=1.48961,4h:EMA21=1.493338,4h:EMA55=1.529822 | TF_RSI=5m:RSI=47.33,15m:RSI=39.14,30m:RSI=33.14,1h:RSI=35.43,4h:RSI=37.84 | TF_MACD=5m:MACD=-0.000994,5m:HIST=0.000273,15m:MACD=-0.006021,15m:HIST=0.000809,30m:MACD=-0.011495,30m:HIST=-0.000393,1h:MACD=-0.014916,1h:HIST=-0.002969,4h:MACD=-0.015824,4h:HIST=-0.006052 | BS15=0.5 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.500 [حد ≥ 0.35]|EMA21=1.47, EMA55=1.49|EMA21=1.49, EMA55=1.53, EMA200=0.00|RSI=33.14 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.45, EMA21=1.46, Th=0.003"
APT-USDT,SHORT,HIGH,1.57310000,1.58575880,1.54778240,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.585333,30m:EMA55=1.594571,1h:EMA21=1.590249,1h:EMA55=1.597962,4h:EMA21=1.597608,4h:EMA55=1.61031 | TF_RSI=5m:RSI=40.23,15m:RSI=39.68,30m:RSI=38.67,1h:RSI=42.45,4h:RSI=44.6 | TF_MACD=5m:MACD=-0.002335,5m:HIST=-0.000485,15m:MACD=-0.004244,15m:HIST=-0.00021,30m:MACD=-0.007006,30m:HIST=-0.001007,1h:MACD=-0.007713,1h:HIST=-0.002345,4h:MACD=-0.000696,4h:HIST=-0.004939 | BS15=0.474 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.474 [حد ≥ 0.35]|EMA21=1.59, EMA55=1.60|EMA21=1.60, EMA55=1.61, EMA200=0.00|RSI=38.67 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.57, EMA21=1.59, Th=0.003"
ARB-USDT,SHORT,HIGH,0.18390000,0.18530640,0.18108720,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.185831,30m:EMA55=0.186511,1h:EMA21=0.186129,1h:EMA55=0.186829,4h:EMA21=0.187269,4h:EMA55=0.19136 | TF_RSI=5m:RSI=41.59,15m:RSI=35.29,30m:RSI=33.72,1h:RSI=40.79,4h:RSI=43.29 | TF_MACD=5m:MACD=-0.000298,5m:HIST=-1e-06,15m:MACD=-0.000837,15m:HIST=-1.5e-05,30m:MACD=-0.000928,30m:HIST=-0.000344,1h:MACD=-0.00061,1h:HIST=-0.000464,4h:MACD=-0.00114,4h:HIST=-4.7e-05 | BS15=1.0 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=1.000 [حد ≥ 0.35]|EMA21=0.19, EMA55=0.19|EMA21=0.19, EMA55=0.19, EMA200=0.00|RSI=33.72 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.18, EMA21=0.19, Th=0.003"
SUI-USDT,SHORT,HIGH,1.40270000,1.41247640,1.38314720,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.410569,30m:EMA55=1.424024,1h:EMA21=1.418125,1h:EMA55=1.432667,4h:EMA21=1.437201,4h:EMA55=1.463423 | TF_RSI=5m:RSI=49.55,15m:RSI=42.83,30m:RSI=38.72,1h:RSI=39.61,4h:RSI=39.47 | TF_MACD=5m:MACD=-0.000396,5m:HIST=0.000215,15m:MACD=-0.003515,15m:HIST=0.000737,30m:MACD=-0.007835,30m:HIST=0.000183,1h:MACD=-0.010939,1h:HIST=-0.0017,4h:MACD=-0.011311,4h:HIST=-0.004602 | BS15=0.462 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.462 [حد ≥ 0.35]|EMA21=1.42, EMA55=1.43|EMA21=1.44, EMA55=1.46, EMA200=0.00|RSI=38.72 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.40, EMA21=1.41, Th=0.003"
FIL-USDT,SHORT,HIGH,1.27000000,1.28091520,1.24816960,2025-12-24 13:34:34,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.282868,30m:EMA55=1.292644,1h:EMA21=1.288842,1h:EMA55=1.294395,4h:EMA21=1.293347,4h:EMA55=1.305127 | TF_RSI=5m:RSI=45.5,15m:RSI=39.54,30m:RSI=35.27,1h:RSI=38.77,4h:RSI=44.18 | TF_MACD=5m:MACD=-0.001216,5m:HIST=-0.000227,15m:MACD=-0.005332,15m:HIST=0.000672,30m:MACD=-0.009462,30m:HIST=-0.000791,1h:MACD=-0.008087,1h:HIST=-0.004321,4h:MACD=-0.001546,4h:HIST=-0.003451 | BS15=0.667 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.667 [حد ≥ 0.35]|EMA21=1.29, EMA55=1.29|EMA21=1.29, EMA55=1.31, EMA200=0.00|RSI=35.27 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.27, EMA21=1.28, Th=0.003"
XAUT-USDT,LONG,LOW,4503.53000000,4494.15440960,4522.28118080,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=LONG | TF_EMA=30m:EMA21=4498.427741,30m:EMA55=4489.870626,1h:EMA21=4495.395035,1h:EMA55=4466.492901,4h:EMA21=4447.419452,4h:EMA55=4383.562365 | TF_RSI=5m:RSI=80.36,15m:RSI=58.23,30m:RSI=54.43,1h:RSI=55.41,4h:RSI=73.24 | TF_MACD=5m:MACD=1.304957,5m:HIST=1.90263,15m:MACD=-1.907279,15m:HIST=0.663872,30m:MACD=-0.002906,30m:HIST=-0.904702,1h:MACD=7.361877,1h:HIST=-2.39703,4h:MACD=41.769301,4h:HIST=3.485528 | BS15=1.0 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=1.000 [حد ≥ 0.6]|EMA21=4495.40, EMA55=4466.49|EMA21=4447.42, EMA55=4383.56, EMA200=0.00|RSI=54.43 [حد ≥ 5]|MACD_hist=0.0000 [حد ≥ 5]|Price=4503.53, EMA21=4498.43, Th=0.0"
ETH-USDT,SHORT,HIGH,2927.78000000,2944.65998120,2894.02003760,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=2936.705828,30m:EMA55=2952.125591,1h:EMA21=2944.546103,1h:EMA55=2964.723011,4h:EMA21=2967.442432,4h:EMA55=2985.805286 | TF_RSI=5m:RSI=51.49,15m:RSI=45.71,30m:RSI=42.25,1h:RSI=42.31,4h:RSI=42.08 | TF_MACD=5m:MACD=-2.172271,5m:HIST=0.618473,15m:MACD=-5.31019,15m:HIST=-0.271507,30m:MACD=-8.108488,30m:HIST=-1.063139,1h:MACD=-12.807784,1h:HIST=-1.127447,4h:MACD=-9.924358,4h:HIST=-8.907167 | BS15=0.822 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.822 [حد ≥ 0.35]|EMA21=2944.55, EMA55=2964.72|EMA21=2967.44, EMA55=2985.81, EMA200=0.00|RSI=42.25 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=2927.78, EMA21=2936.71, Th=0.003"
ADA-USDT,SHORT,HIGH,0.35630000,0.35863400,0.35163200,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.357926,30m:EMA55=0.36116,1h:EMA21=0.359738,1h:EMA55=0.363722,4h:EMA21=0.365246,4h:EMA55=0.375525 | TF_RSI=5m:RSI=51.15,15m:RSI=44.8,30m:RSI=39.18,1h:RSI=39.03,4h:RSI=38.38 | TF_MACD=5m:MACD=-8.6e-05,5m:HIST=4.9e-05,15m:MACD=-0.000874,15m:HIST=0.000163,30m:MACD=-0.001737,30m:HIST=-1.1e-05,1h:MACD=-0.002634,1h:HIST=-0.000279,4h:MACD=-0.003937,4h:HIST=-0.000928 | BS15=0.545 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.545 [حد ≥ 0.35]|EMA21=0.36, EMA55=0.36|EMA21=0.37, EMA55=0.38, EMA200=0.00|RSI=39.18 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.36, EMA21=0.36, Th=0.003"
DOGE-USDT,SHORT,HIGH,0.12743000,0.12816800,0.12595400,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.127917,30m:EMA55=0.129063,1h:EMA21=0.128604,1h:EMA55=0.129884,4h:EMA21=0.130084,4h:EMA55=0.131507 | TF_RSI=5m:RSI=51.24,15m:RSI=46.08,30m:RSI=39.0,1h:RSI=37.65,4h:RSI=38.77 | TF_MACD=5m:MACD=4.8e-05,5m:HIST=3e-06,15m:MACD=-0.000225,15m:HIST=0.000101,30m:MACD=-0.000571,30m:HIST=4.1e-05,1h:MACD=-0.000923,1h:HIST=-6.9e-05,4h:MACD=-0.00073,4h:HIST=-0.000553 | BS15=0.591 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.591 [حد ≥ 0.35]|EMA21=0.13, EMA55=0.13|EMA21=0.13, EMA55=0.13, EMA200=0.00|RSI=39.00 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.13, EMA21=0.13, Th=0.003"
DOT-USDT,SHORT,HIGH,1.72910000,1.74094520,1.70540960,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.73589,30m:EMA55=1.751774,1h:EMA21=1.744778,1h:EMA55=1.767163,4h:EMA21=1.778322,4h:EMA55=1.841104 | TF_RSI=5m:RSI=54.64,15m:RSI=47.52,30m:RSI=41.62,1h:RSI=40.39,4h:RSI=36.91 | TF_MACD=5m:MACD=0.000126,5m:HIST=0.000442,15m:MACD=-0.004714,15m:HIST=0.001194,30m:MACD=-0.009214,30m:HIST=-0.000293,1h:MACD=-0.012982,1h:HIST=-0.00187,4h:MACD=-0.026143,4h:HIST=-0.003975 | BS15=0.836 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.836 [حد ≥ 0.35]|EMA21=1.74, EMA55=1.77|EMA21=1.78, EMA55=1.84, EMA200=0.00|RSI=41.62 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.73, EMA21=1.74, Th=0.003"
APT-USDT,SHORT,HIGH,1.57650000,1.58949360,1.55051280,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.585642,30m:EMA55=1.594693,1h:EMA21=1.590558,1h:EMA55=1.598083,4h:EMA21=1.597917,4h:EMA55=1.610432 | TF_RSI=5m:RSI=47.38,15m:RSI=43.43,30m:RSI=41.36,1h:RSI=43.75,4h:RSI=45.24 | TF_MACD=5m:MACD=-0.001966,5m:HIST=-5.2e-05,15m:MACD=-0.003972,15m:HIST=7e-06,30m:MACD=-0.006734,30m:HIST=-0.00079,1h:MACD=-0.007442,1h:HIST=-0.002128,4h:MACD=-0.000425,4h:HIST=-0.004722 | BS15=0.431 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.431 [حد ≥ 0.35]|EMA21=1.59, EMA55=1.60|EMA21=1.60, EMA55=1.61, EMA200=0.00|RSI=41.36 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.58, EMA21=1.59, Th=0.003"
OP-USDT,SHORT,HIGH,0.26300000,0.26480840,0.25938320,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.264753,30m:EMA55=0.267179,1h:EMA21=0.266161,1h:EMA55=0.269014,4h:EMA21=0.270302,4h:EMA55=0.279017 | TF_RSI=5m:RSI=55.84,15m:RSI=45.07,30m:RSI=38.8,1h:RSI=40.18,4h:RSI=38.46 | TF_MACD=5m:MACD=-9.5e-05,5m:HIST=0.000108,15m:MACD=-0.001173,15m:HIST=0.000199,30m:MACD=-0.001822,30m:HIST=-0.000235,1h:MACD=-0.001954,1h:HIST=-0.00058,4h:MACD=-0.003441,4h:HIST=-0.000489 | BS15=1.0 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=1.000 [حد ≥ 0.35]|EMA21=0.27, EMA55=0.27|EMA21=0.27, EMA55=0.28, EMA200=0.00|RSI=38.80 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.26, EMA21=0.26, Th=0.003"
FIL-USDT,SHORT,HIGH,1.27320000,1.28442360,1.25075280,2025-12-24 13:44:33,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.283159,30m:EMA55=1.292759,1h:EMA21=1.289133,1h:EMA55=1.294509,4h:EMA21=1.293638,4h:EMA55=1.305242 | TF_RSI=5m:RSI=51.13,15m:RSI=43.58,30m:RSI=38.62,1h:RSI=40.67,4h:RSI=44.84 | TF_MACD=5m:MACD=-0.000795,5m:HIST=0.000154,15m:MACD=-0.005077,15m:HIST=0.000876,30m:MACD=-0.009207,30m:HIST=-0.000586,1h:MACD=-0.007832,1h:HIST=-0.004117,4h:MACD=-0.00129,4h:HIST=-0.003247 | BS15=0.815 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.815 [حد ≥ 0.35]|EMA21=1.29, EMA55=1.29|EMA21=1.29, EMA55=1.31, EMA200=0.00|RSI=38.62 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.27, EMA21=1.28, Th=0.003"
DOT-USDT,SHORT,HIGH,1.72900000,1.74019600,1.70660800,2025-12-24 14:13:55,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.735198,30m:EMA55=1.750933,1h:EMA21=1.744769,1h:EMA55=1.76716,4h:EMA21=1.778313,4h:EMA55=1.8411 | TF_RSI=5m:RSI=53.52,15m:RSI=47.56,30m:RSI=41.58,1h:RSI=40.34,4h:RSI=36.88 | TF_MACD=5m:MACD=0.00079,5m:HIST=0.00044,15m:MACD=-0.00371,15m:HIST=0.001474,30m:MACD=-0.008629,30m:HIST=0.000243,1h:MACD=-0.01299,1h:HIST=-0.001876,4h:MACD=-0.026151,4h:HIST=-0.003981 | BS15=0.409 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.409 [حد ≥ 0.35]|EMA21=1.74, EMA55=1.77|EMA21=1.78, EMA55=1.84, EMA200=0.00|RSI=41.58 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.73, EMA21=1.74, Th=0.003"
NEAR-USDT,SHORT,HIGH,1.44680000,1.45826600,1.42386800,2025-12-24 14:13:55,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.458363,30m:EMA55=1.476611,1h:EMA21=1.470122,1h:EMA55=1.489642,4h:EMA21=1.49342,4h:EMA55=1.529854 | TF_RSI=5m:RSI=49.94,15m:RSI=41.35,30m:RSI=34.98,1h:RSI=35.96,4h:RSI=38.08 | TF_MACD=5m:MACD=-0.00053,5m:HIST=0.00033,15m:MACD=-0.005491,15m:HIST=0.000915,30m:MACD=-0.011129,30m:HIST=-4e-06,1h:MACD=-0.014845,1h:HIST=-0.002912,4h:MACD=-0.015752,4h:HIST=-0.005994 | BS15=0.687 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.687 [حد ≥ 0.35]|EMA21=1.47, EMA55=1.49|EMA21=1.49, EMA55=1.53, EMA200=0.00|RSI=34.98 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.45, EMA21=1.46, Th=0.003"
APT-USDT,SHORT,HIGH,1.57870000,1.59115120,1.55379760,2025-12-24 14:13:55,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.585027,30m:EMA55=1.594128,1h:EMA21=1.590758,1h:EMA55=1.598162,4h:EMA21=1.598117,4h:EMA55=1.61051 | TF_RSI=5m:RSI=52.21,15m:RSI=46.11,30m:RSI=43.23,1h:RSI=44.61,4h:RSI=45.67 | TF_MACD=5m:MACD=-0.00061,5m:HIST=0.000667,15m:MACD=-0.003493,15m:HIST=0.000363,30m:MACD=-0.006399,30m:HIST=-0.000366,1h:MACD=-0.007267,1h:HIST=-0.001988,4h:MACD=-0.000249,4h:HIST=-0.004581 | BS15=0.733 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.733 [حد ≥ 0.35]|EMA21=1.59, EMA55=1.60|EMA21=1.60, EMA55=1.61, EMA200=0.00|RSI=43.23 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.58, EMA21=1.59, Th=0.003"
ARB-USDT,SHORT,HIGH,0.18450000,0.18592200,0.18165600,2025-12-24 14:13:55,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.185726,30m:EMA55=0.186446,1h:EMA21=0.186183,1h:EMA55=0.18685,4h:EMA21=0.187323,4h:EMA55=0.191381 | TF_RSI=5m:RSI=49.77,15m:RSI=42.71,30m:RSI=38.78,1h:RSI=43.13,4h:RSI=44.13 | TF_MACD=5m:MACD=-0.0001,5m:HIST=8.4e-05,15m:MACD=-0.00072,15m:HIST=6.4e-05,30m:MACD=-0.000896,30m:HIST=-0.000252,1h:MACD=-0.000562,1h:HIST=-0.000426,4h:MACD=-0.001092,4h:HIST=-9e-06 | BS15=0.714 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.714 [حد ≥ 0.35]|EMA21=0.19, EMA55=0.19|EMA21=0.19, EMA55=0.19, EMA200=0.00|RSI=38.78 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.18, EMA21=0.19, Th=0.003"
FIL-USDT,SHORT,HIGH,1.27620000,1.28704800,1.25450400,2025-12-24 14:13:55,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.282559,30m:EMA55=1.292181,1h:EMA21=1.289406,1h:EMA55=1.294616,4h:EMA21=1.293911,4h:EMA55=1.305349 | TF_RSI=5m:RSI=55.62,15m:RSI=47.37,30m:RSI=41.64,1h:RSI=42.34,4h:RSI=45.57 | TF_MACD=5m:MACD=0.000383,5m:HIST=0.000662,15m:MACD=-0.004122,15m:HIST=0.001263,30m:MACD=-0.008534,30m:HIST=6.4e-05,1h:MACD=-0.007592,1h:HIST=-0.003925,4h:MACD=-0.001051,4h:HIST=-0.003055 | BS15=0.853 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.853 [حد ≥ 0.35]|EMA21=1.29, EMA55=1.29|EMA21=1.29, EMA55=1.31, EMA200=0.00|RSI=41.64 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.28, EMA21=1.28, Th=0.003"
NEAR-USDT,SHORT,HIGH,1.45200000,1.46353320,1.42893360,2025-12-24 14:42:44,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.457611,30m:EMA55=1.47566,1h:EMA21=1.468301,1h:EMA55=1.488225,4h:EMA21=1.493893,4h:EMA55=1.53004 | TF_RSI=5m:RSI=59.79,15m:RSI=49.12,30m:RSI=40.96,1h:RSI=39.35,4h:RSI=39.41 | TF_MACD=5m:MACD=0.000459,5m:HIST=0.000748,15m:MACD=-0.004518,15m:HIST=0.001334,30m:MACD=-0.010343,30m:HIST=0.000653,1h:MACD=-0.014487,1h:HIST=-0.002017,4h:MACD=-0.015337,4h:HIST=-0.005662 | BS15=0.768 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.768 [حد ≥ 0.35]|EMA21=1.47, EMA55=1.49|EMA21=1.49, EMA55=1.53, EMA200=0.00|RSI=40.96 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.45, EMA21=1.46, Th=0.003"
APT-USDT,SHORT,HIGH,1.57670000,1.58935520,1.55138960,2025-12-24 14:42:44,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=1.583659,30m:EMA55=1.593251,1h:EMA21=1.588869,1h:EMA55=1.597141,4h:EMA21=1.597935,4h:EMA55=1.610439 | TF_RSI=5m:RSI=49.24,15m:RSI=45.55,30m:RSI=43.01,1h:RSI=44.2,4h:RSI=45.28 | TF_MACD=5m:MACD=-0.000693,5m:HIST=0.000189,15m:MACD=-0.003581,15m:HIST=0.000224,30m:MACD=-0.006691,30m:HIST=-0.000432,1h:MACD=-0.007889,1h:HIST=-0.001994,4h:MACD=-0.000409,4h:HIST=-0.004709 | BS15=0.638 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.638 [حد ≥ 0.35]|EMA21=1.59, EMA55=1.60|EMA21=1.60, EMA55=1.61, EMA200=0.00|RSI=43.01 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=1.58, EMA21=1.58, Th=0.003"
ARB-USDT,SHORT,HIGH,0.18490000,0.18633040,0.18203920,2025-12-24 14:42:44,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.185601,30m:EMA55=0.18637,1h:EMA21=0.186017,1h:EMA55=0.18676,4h:EMA21=0.18736,4h:EMA55=0.191396 | TF_RSI=5m:RSI=55.11,15m:RSI=47.38,30m:RSI=43.02,1h:RSI=45.02,4h:RSI=44.71 | TF_MACD=5m:MACD=-5e-06,5m:HIST=9.2e-05,15m:MACD=-0.000639,15m:HIST=0.000107,30m:MACD=-0.000878,30m:HIST=-0.000179,1h:MACD=-0.000626,1h:HIST=-0.000384,4h:MACD=-0.001061,4h:HIST=1.7e-05 | BS15=0.778 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=0.778 [حد ≥ 0.35]|EMA21=0.19, EMA55=0.19|EMA21=0.19, EMA55=0.19, EMA200=0.00|RSI=43.02 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.18, EMA21=0.19, Th=0.003"
OP-USDT,SHORT,HIGH,0.26320000,0.26500720,0.25958560,2025-12-24 14:42:44,OPEN,,,,,10.00,,"Dir=SHORT | TF_EMA=30m:EMA21=0.26436,30m:EMA55=0.266848,1h:EMA21=0.265784,1h:EMA55=0.268761,4h:EMA21=0.27032,4h:EMA55=0.279025 | TF_RSI=5m:RSI=57.51,15m:RSI=47.75,30m:RSI=42.39,1h:RSI=41.31,4h:RSI=38.76 | TF_MACD=5m:MACD=8e-06,5m:HIST=2.2e-05,15m:MACD=-0.000859,15m:HIST=0.000263,30m:MACD=-0.001691,30m:HIST=-4.5e-05,1h:MACD=-0.002015,1h:HIST=-0.000496,4h:MACD=-0.003425,4h:HIST=-0.000476 | BS15=1.0 | RulesPassed=قدرت کندل 15m;روند EMA 1h;روند EMA 4h;RSI 30m;شکست ورود | Reasons=BS15=1.000 [حد ≥ 0.35]|EMA21=0.27, EMA55=0.27|EMA21=0.27, EMA55=0.28, EMA200=0.00|RSI=42.39 [حد ≥ 3]|MACD_hist=0.0000 [حد ≥ 3]|Price=0.26, EMA21=0.26, Th=0.003"
