symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
OP-USDT,LONG,MEDIUM,0.08840000,0.08801160,0.08917680,2026-08-09 06:54:36,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.09, EMA50=0.09;❌ روند EMA 4h: EMA21=0.09, EMA50=0.09, EMA200=0.09;✅ RSI 30m: RSI=45.37;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0884 EMA=0.0887 RSI=45.4 BS15=0.000;✅ ADX: ADX=51.52 [>22], DI+=625.00, DI-=200.00;❌ CCI عبور از ۰: CCI=-110.87;❌ SAR: SAR=0.0888, قیمت=0.0884;✅ Stochastic کراس: K=27.27 D=9.09;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0040 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0040, ADX=51.52 -> ✅ OK"
BNB-USDT,LONG,MEDIUM,600.44900000,599.33655100,602.67389800,2026-08-09 07:29:00,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.729 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.175 [≥ 0.48];✅ روند EMA 1h: EMA21=600.08, EMA50=597.22;✅ روند EMA 4h: EMA21=595.82, EMA50=591.34, EMA200=579.18;✅ RSI 30m: RSI=46.61;❌ MACD 30m: MACD_hist=-0.4012;❌ ورود هوشمند پولبک: قیمت=600.4490 EMA=601.5507 RSI=46.6 BS15=0.729;❌ ADX: ADX=28.22 [>25], DI+=169.81, DI-=303.31;❌ CCI عبور از ۰: CCI=-77.90;❌ SAR: SAR=600.6858, قیمت=600.4490;✅ Stochastic کراس: K=26.52 D=8.84;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0033 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0033, ADX=28.22 -> ✅ OK"
BNB-USDT,LONG,MEDIUM,601.03800000,599.66496200,603.78407600,2026-08-09 07:39:08,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.803 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=600.17, EMA50=597.37;✅ روند EMA 4h: EMA21=596.29, EMA50=591.72, EMA200=579.39;✅ RSI 30m: RSI=49.22;❌ MACD 30m: MACD_hist=-0.3834;❌ ورود هوشمند پولبک: قیمت=601.0380 EMA=601.5042 RSI=49.2 BS15=0.803;❌ ADX: ADX=47.14 [>25], DI+=144.63, DI-=402.57;❌ CCI عبور از ۰: CCI=-81.90;✅ SAR: SAR=600.2689, قیمت=601.0380;✅ Stochastic کراس: K=37.68 D=12.56;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0031 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0031, ADX=47.14 -> ✅ OK"
FIL-USDT,LONG,MEDIUM,0.71080000,0.70818920,0.71602160,2026-08-09 07:39:08,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.714 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.71, EMA50=0.71;❌ روند EMA 4h: EMA21=0.71, EMA50=0.71, EMA200=0.73;✅ RSI 30m: RSI=45.25;❌ MACD 30m: MACD_hist=-0.0007;✅ ورود هوشمند پولبک: قیمت=0.7108 EMA=0.7128 RSI=45.2 BS15=0.714;❌ ADX: ADX=30.37 [>25], DI+=208.23, DI-=389.87;❌ CCI عبور از ۰: CCI=-83.10;✅ SAR: SAR=0.7097, قیمت=0.7108;✅ Stochastic کراس: K=40.91 D=13.64;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0039 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0039, ADX=30.37 -> ✅ OK"
TRX-USDT,LONG,LOW,0.32980000,0.32907020,0.33125960,2026-08-09 12:03:24,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [≥ 0.48];✅ روند EMA 1h: EMA21=0.33, EMA50=0.33;✅ روند EMA 4h: EMA21=0.33, EMA50=0.33, EMA200=0.33;✅ RSI 30m: RSI=57.09;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.3298 EMA=0.3297 RSI=57.1 BS15=0.500;✅ ADX: ADX=30.77 [>25], DI+=410.34, DI-=217.24;✅ CCI عبور از ۰: CCI=20.33;✅ SAR: SAR=0.3294, قیمت=0.3298;✅ Stochastic کراس: K=40.00 D=13.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0015 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0015, ADX=30.77 -> ❌ رد"
XAUT-USDT,LONG,LOW,4337.16000000,4326.16284000,4359.15432000,2026-08-09 12:26:43,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=4331.20, EMA50=4313.42;✅ روند EMA 4h: EMA21=4288.72, EMA50=4209.04, EMA200=4113.12;✅ RSI 30m: RSI=60.34;✅ MACD 30m: MACD_hist=0.3831;❌ ورود هوشمند پولبک: قیمت=4337.1600 EMA=4333.1274 RSI=60.3 BS15=1.000;✅ ADX: ADX=32.60 [>25], DI+=488.32, DI-=248.22;❌ CCI عبور از ۰: CCI=133.85 [اشباع خرید];✅ SAR: SAR=4334.4682, قیمت=4337.1600;✅ Stochastic کراس: K=62.24 D=20.75;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0009, ADX=32.60 -> ❌ رد"
XAUT-USDT,LONG,LOW,4334.90000000,4326.58510000,4351.52980000,2026-08-09 12:59:38,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.108 [≥ 0.48];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=4331.54, EMA50=4314.26;✅ روند EMA 4h: EMA21=4288.52, EMA50=4208.95, EMA200=4113.09;✅ RSI 30m: RSI=54.74;✅ MACD 30m: MACD_hist=0.2763;❌ ورود هوشمند پولبک: قیمت=4334.9000 EMA=4333.2886 RSI=54.7 BS15=0.108;✅ ADX: ADX=49.53 [>25], DI+=651.21, DI-=219.81;✅ CCI عبور از ۰: CCI=74.41;✅ SAR: SAR=4332.9486, قیمت=4334.9000;✅ Stochastic کراس: K=41.12 D=13.71;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0009 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0009, ADX=49.53 -> ❌ رد"
BNB-USDT,LONG,LOW,601.03500000,600.36796500,602.36907000,2026-08-09 12:59:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.650 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.963 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=600.97, EMA50=598.27;✅ روند EMA 4h: EMA21=596.90, EMA50=592.17, EMA200=579.63;✅ RSI 30m: RSI=46.67;❌ MACD 30m: MACD_hist=-0.1156;❌ ورود هوشمند پولبک: قیمت=601.0350 EMA=602.0073 RSI=46.7 BS15=0.650;✅ ADX: ADX=37.99 [>25], DI+=473.29, DI-=212.69;❌ CCI عبور از ۰: CCI=-55.23;❌ SAR: SAR=601.4903, قیمت=601.0350;✅ Stochastic کراس: K=22.39 D=7.46;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0025 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0025, ADX=37.99 -> ❌ رد"
LTC-USDT,LONG,MEDIUM,46.19000000,45.85381000,46.86238000,2026-08-09 12:59:38,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.909 [خیلی بالا - احتمال پایان حرکت];✅ قدرت کندل 5m: BS5=0.667 [≥ 0.48];✅ روند EMA 1h: EMA21=45.98, EMA50=45.78;✅ روند EMA 4h: EMA21=45.64, EMA50=45.39, EMA200=44.94;✅ RSI 30m: RSI=59.46;✅ MACD 30m: MACD_hist=0.0154;❌ ورود هوشمند پولبک: قیمت=46.1900 EMA=46.0614 RSI=59.5 BS15=0.909;❌ ADX: ADX=1.69 [>25], DI+=246.06, DI-=254.55;❌ CCI عبور از ۰: CCI=156.93 [اشباع خرید];✅ SAR: SAR=46.1114, قیمت=46.1900;✅ Stochastic کراس: K=67.39 D=22.46;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0028 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0028, ADX=1.69 -> ❌ رد"
LTC-USDT,LONG,LOW,46.18000000,45.85382000,46.83236000,2026-08-09 13:35:17,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=46.00, EMA50=45.80;✅ روند EMA 4h: EMA21=45.64, EMA50=45.39, EMA200=44.94;✅ RSI 30m: RSI=58.22;✅ MACD 30m: MACD_hist=0.0093;❌ ورود هوشمند پولبک: قیمت=46.1800 EMA=46.0845 RSI=58.2 BS15=1.000;✅ ADX: ADX=34.33 [>25], DI+=366.28, DI-=179.07;✅ CCI عبور از ۰: CCI=97.86;✅ SAR: SAR=46.1604, قیمت=46.1800;✅ Stochastic کراس: K=63.64 D=21.21;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0029 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0029, ADX=34.33 -> ❌ رد"
ETH-USDT,LONG,LOW,1920.56000000,1911.91944000,1937.84112000,2026-08-09 15:00:32,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1918.23, EMA50=1915.65;✅ روند EMA 4h: EMA21=1910.63, EMA50=1899.20, EMA200=1838.39;✅ RSI 30m: RSI=55.54;✅ MACD 30m: MACD_hist=0.5528;❌ ورود هوشمند پولبک: قیمت=1920.5600 EMA=1918.4258 RSI=55.5 BS15=0.000;✅ ADX: ADX=68.40 [>25], DI+=585.92, DI-=109.96;✅ CCI عبور از ۰: CCI=92.40;✅ SAR: SAR=1919.9916, قیمت=1920.5600;✅ Stochastic کراس: K=61.77 D=20.59;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0002 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0002, ADX=68.40 -> ❌ رد"
POL-USDT,LONG,MEDIUM,0.07720000,0.07682280,0.07795440,2026-08-09 15:00:33,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=0.08, EMA50=0.08;❌ روند EMA 4h: EMA21=0.08, EMA50=0.07, EMA200=0.08;✅ RSI 30m: RSI=52.29;❌ MACD 30m: MACD_hist=-0.0001;❌ ورود هوشمند پولبک: قیمت=0.0772 EMA=0.0772 RSI=52.3 BS15=1.000;✅ ADX: ADX=33.33 [>25], DI+=273.17, DI-=136.59;✅ CCI عبور از ۰: CCI=-17.19;✅ SAR: SAR=0.0770, قیمت=0.0772;✅ Stochastic کراس: K=35.29 D=11.76;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;✅ فیلتر رنج: فاصله EMA=0.0076 [>0.005];✅ فیلتر رنج ترکیبی: diff=0.0076, ADX=33.33 -> ✅ OK"
XAUT-USDT,LONG,LOW,4336.05000000,4327.13395000,4353.88210000,2026-08-09 16:00:07,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=1.000 [خیلی بالا - احتمال پایان حرکت];❌ قدرت کندل 5m: BS5=1.000 [خیلی بالا - احتمال پایان حرکت];✅ روند EMA 1h: EMA21=4332.27, EMA50=4316.54;✅ روند EMA 4h: EMA21=4292.87, EMA50=4213.95, EMA200=4115.53;✅ RSI 30m: RSI=56.45;✅ MACD 30m: MACD_hist=0.0479;❌ ورود هوشمند پولبک: قیمت=4336.0500 EMA=4333.9173 RSI=56.4 BS15=1.000;✅ ADX: ADX=88.25 [>25], DI+=504.30, DI-=31.49;✅ CCI عبور از ۰: CCI=82.51;✅ SAR: SAR=4335.1610, قیمت=4336.0500;✅ Stochastic کراس: K=47.07 D=15.69;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0008 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0008, ADX=88.25 -> ❌ رد"
ETH-USDT,LONG,LOW,1918.23000000,1911.92177000,1930.84646000,2026-08-09 16:00:07,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [≥ 0.48];✅ روند EMA 1h: EMA21=1918.10, EMA50=1915.69;✅ روند EMA 4h: EMA21=1911.19, EMA50=1899.88, EMA200=1839.36;✅ RSI 30m: RSI=50.07;✅ MACD 30m: MACD_hist=0.1826;❌ ورود هوشمند پولبک: قیمت=1918.2300 EMA=1918.2730 RSI=50.1 BS15=0.000;✅ ADX: ADX=83.52 [>25], DI+=647.19, DI-=58.11;✅ CCI عبور از ۰: CCI=24.59;✅ SAR: SAR=1916.3582, قیمت=1918.2300;✅ Stochastic کراس: K=39.13 D=13.04;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop;❌ فیلتر رنج: فاصله EMA=0.0002 [>0.005];❌ فیلتر رنج ترکیبی: diff=0.0002, ADX=83.52 -> ❌ رد"
