symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
XAUT-USDT,LONG,MEDIUM,5092.46000000,5087.36276240,5102.65447520,2026-02-21 13:21:25,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5070.02, EMA55=5028.42;✅ روند EMA 4h: EMA21=5013.22, EMA55=4985.77, EMA200=4896.61;✅ RSI 30m: RSI=66.99 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.6516 | سطح=MEDIUM;❌ شکست ورود: قیمت=5092.46, EMA21=5084.85, آستانه=0.003;❌ ADX: ADX=11.73 [حد > 25];✅ CCI: CCI=131.45;✅ SAR: SAR=5091.9936, قیمت=5092.4600;✅ Stochastic: K=84.00, D=28.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,68201.60000000,67961.41313240,68681.97373520,2026-02-21 13:21:25,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.431 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.558 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67806.52, EMA55=67576.48;❌ روند EMA 4h: EMA21=67613.18, EMA55=68249.14, EMA200=75056.56;✅ RSI 30m: RSI=62.47 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=27.9633 | سطح=MEDIUM;✅ شکست ورود: قیمت=68201.60, EMA21=67918.02, آستانه=0.003;✅ ADX: ADX=37.74 [حد > 25];✅ CCI: CCI=200.15;✅ SAR: SAR=67984.9260, قیمت=68201.6000;✅ Stochastic: K=85.45, D=28.48;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,629.34800000,626.92702640,634.18994720,2026-02-21 13:21:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.810 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=623.66, EMA55=617.91;❌ روند EMA 4h: EMA21=617.42, EMA55=623.13, EMA200=709.33;✅ RSI 30m: RSI=62.00 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.1262 | سطح=MEDIUM;✅ شکست ورود: قیمت=629.35, EMA21=626.60, آستانه=0.003;✅ ADX: ADX=39.36 [حد > 25];✅ CCI: CCI=217.86;✅ SAR: SAR=627.6848, قیمت=629.3480;❌ Stochastic: K=79.30, D=26.43;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,85.04000000,84.56976560,85.98046880,2026-02-21 13:21:26,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.333 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=84.31, EMA55=83.73;❌ روند EMA 4h: EMA21=83.82, EMA55=84.70, EMA200=98.52;✅ RSI 30m: RSI=62.20 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0407 | سطح=MEDIUM;✅ شکست ورود: قیمت=85.04, EMA21=84.52, آستانه=0.003;✅ ADX: ADX=42.37 [حد > 25];✅ CCI: CCI=179.70;✅ SAR: SAR=84.6856, قیمت=85.0400;✅ Stochastic: K=87.70, D=29.23;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ADA-USDT,LONG,MEDIUM,0.28500000,0.28295880,0.28908240,2026-02-21 13:21:26,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.30;✅ RSI 30m: RSI=57.88 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.28, EMA21=0.28, آستانه=0.003;✅ ADX: ADX=38.12 [حد > 25];✅ CCI: CCI=180.49;✅ SAR: SAR=0.2835, قیمت=0.2850;❌ Stochastic: K=73.68, D=24.56;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
DOGE-USDT,LONG,MEDIUM,0.10054000,0.09993640,0.10174720,2026-02-21 13:21:27,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.571 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.10, EMA200=0.11;✅ RSI 30m: RSI=57.95 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=39.30 [حد > 25];✅ CCI: CCI=247.42;✅ SAR: SAR=0.1002, قیمت=0.1005;❌ Stochastic: K=70.14, D=23.38;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.38620000,1.37583300,1.41211750,2026-02-21 13:21:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.551 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.763 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.34, EMA55=1.33;❌ روند EMA 4h: EMA21=1.33, EMA55=1.34, EMA200=1.52;✅ RSI 30m: RSI=72.35 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0034 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.35, آستانه=0.003;✅ ADX: ADX=46.63 [حد > 25];✅ CCI: CCI=204.57;✅ SAR: SAR=1.3722, قیمت=1.3862;✅ Stochastic: K=83.89, D=27.96;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
TRX-USDT,LONG,MEDIUM,0.28670000,0.28621800,0.28790500,2026-02-21 13:21:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.29, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.28;✅ RSI 30m: RSI=74.45 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.29, EMA21=0.29, آستانه=0.003;✅ ADX: ADX=51.35 [حد > 25];✅ CCI: CCI=290.75;✅ SAR: SAR=0.2851, قیمت=0.2867;✅ Stochastic: K=88.00, D=29.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XLM-USDT,LONG,MEDIUM,0.16370000,0.16284800,0.16540400,2026-02-21 13:21:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA55=0.16;❌ روند EMA 4h: EMA21=0.16, EMA55=0.16, EMA200=0.18;✅ RSI 30m: RSI=63.59 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.16, EMA21=0.16, آستانه=0.003;✅ ADX: ADX=29.08 [حد > 25];✅ CCI: CCI=243.19;✅ SAR: SAR=0.1626, قیمت=0.1637;✅ Stochastic: K=88.00, D=29.33;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.08950000,1.07839040,1.11171920,2026-02-21 13:21:34,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.960 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.892 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.06, EMA55=1.04;❌ روند EMA 4h: EMA21=1.04, EMA55=1.04, EMA200=1.20;✅ RSI 30m: RSI=68.17 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0021 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.09, EMA21=1.07, آستانه=0.003;✅ ADX: ADX=46.68 [حد > 25];✅ CCI: CCI=172.10;✅ SAR: SAR=1.0873, قیمت=1.0895;❌ Stochastic: K=77.96, D=25.99;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
APT-USDT,LONG,MEDIUM,0.90320000,0.89648900,0.91997750,2026-02-21 13:21:35,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.946 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.714 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.88, EMA55=0.88;❌ روند EMA 4h: EMA21=0.89, EMA55=0.93, EMA200=1.19;✅ RSI 30m: RSI=67.15 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0018 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.90, EMA21=0.89, آستانه=0.003;✅ ADX: ADX=41.64 [حد > 25];✅ CCI: CCI=209.10;✅ SAR: SAR=0.8978, قیمت=0.9032;✅ Stochastic: K=80.95, D=26.98;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
SUI-USDT,LONG,MEDIUM,0.95850000,0.95165760,0.97218480,2026-02-21 13:21:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.958 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.96, EMA200=1.14;✅ RSI 30m: RSI=57.56 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0006 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.96, EMA21=0.95, آستانه=0.003;✅ ADX: ADX=46.94 [حد > 25];✅ CCI: CCI=212.86;✅ SAR: SAR=0.9539, قیمت=0.9585;❌ Stochastic: K=73.12, D=24.37;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,MEDIUM,5092.44000000,5087.70427920,5101.91144160,2026-02-21 13:47:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5072.06, EMA55=5030.70;✅ روند EMA 4h: EMA21=5013.22, EMA55=4985.77, EMA200=4896.61;✅ RSI 30m: RSI=66.95 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.6220 | سطح=MEDIUM;❌ شکست ورود: قیمت=5092.44, EMA21=5085.54, آستانه=0.003;❌ ADX: ADX=4.48 [حد > 25];✅ CCI: CCI=113.31;✅ SAR: SAR=5092.1752, قیمت=5092.4400;❌ Stochastic: K=75.34, D=25.11;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,68161.60000000,67968.74111400,68643.74721500,2026-02-21 13:47:15,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67834.32, EMA55=67595.51;❌ روند EMA 4h: EMA21=67609.54, EMA55=68247.71, EMA200=75056.16;✅ RSI 30m: RSI=60.54 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=26.0196 | سطح=MEDIUM;✅ شکست ورود: قیمت=68161.60, EMA21=67935.69, آستانه=0.003;✅ ADX: ADX=49.32 [حد > 25];✅ CCI: CCI=154.71;✅ SAR: SAR=68133.4860, قیمت=68161.6000;✅ Stochastic: K=80.30, D=26.77;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ETH-USDT,LONG,MEDIUM,1971.51000000,1963.68303240,1987.16393520,2026-02-21 13:47:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.980 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.980 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1964.26, EMA55=1962.67;❌ روند EMA 4h: EMA21=1966.02, EMA55=1996.78, EMA200=2316.24;✅ RSI 30m: RSI=57.25 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.8243 | سطح=MEDIUM;❌ شکست ورود: قیمت=1971.51, EMA21=1966.10, آستانه=0.003;✅ ADX: ADX=50.93 [حد > 25];✅ CCI: CCI=134.87;✅ SAR: SAR=1970.1760, قیمت=1971.5100;❌ Stochastic: K=71.81, D=23.94;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,84.96000000,84.58148500,85.90628750,2026-02-21 13:47:16,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.600 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.600 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=84.36, EMA55=83.77;❌ روند EMA 4h: EMA21=83.81, EMA55=84.70, EMA200=98.52;✅ RSI 30m: RSI=60.11 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0438 | سطح=MEDIUM;✅ شکست ورود: قیمت=84.96, EMA21=84.55, آستانه=0.003;✅ ADX: ADX=57.49 [حد > 25];✅ CCI: CCI=136.02;✅ SAR: SAR=84.8902, قیمت=84.9600;✅ Stochastic: K=81.15, D=27.05;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ADA-USDT,LONG,MEDIUM,0.28450000,0.28246360,0.28857280,2026-02-21 13:47:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.30;✅ RSI 30m: RSI=55.62 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.28, EMA21=0.28, آستانه=0.003;✅ ADX: ADX=48.18 [حد > 25];✅ CCI: CCI=118.08;✅ SAR: SAR=0.2842, قیمت=0.2845;❌ Stochastic: K=64.91, D=21.64;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
DOT-USDT,LONG,MEDIUM,1.38840000,1.37764400,1.41529000,2026-02-21 13:47:17,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.962 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.962 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA55=1.33;❌ روند EMA 4h: EMA21=1.33, EMA55=1.34, EMA200=1.52;✅ RSI 30m: RSI=70.06 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0033 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.36, آستانه=0.003;✅ ADX: ADX=56.63 [حد > 25];✅ CCI: CCI=165.08;✅ SAR: SAR=1.3790, قیمت=1.3884;✅ Stochastic: K=87.36, D=29.12;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
TRX-USDT,LONG,MEDIUM,0.28690000,0.28631200,0.28807600,2026-02-21 13:47:21,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.29, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.28;✅ RSI 30m: RSI=73.41 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.29, EMA21=0.29, آستانه=0.003;✅ ADX: ADX=65.85 [حد > 25];✅ CCI: CCI=234.35;✅ SAR: SAR=0.2865, قیمت=0.2869;✅ Stochastic: K=96.00, D=32.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
AVAX-USDT,LONG,MEDIUM,9.25700000,9.20962040,9.35175920,2026-02-21 13:47:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.16, EMA55=9.09;❌ روند EMA 4h: EMA21=9.10, EMA55=9.13, EMA200=10.18;✅ RSI 30m: RSI=64.60 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0066 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.26, EMA21=9.18, آستانه=0.003;✅ ADX: ADX=52.33 [حد > 25];✅ CCI: CCI=184.40;✅ SAR: SAR=9.2277, قیمت=9.2570;✅ Stochastic: K=97.66, D=32.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,LOW,2.38760000,2.36764280,2.42751440,2026-02-21 13:47:22,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.531 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.531 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.37, EMA55=2.34;✅ روند EMA 4h: EMA21=2.33, EMA55=2.23, EMA200=2.16;✅ RSI 30m: RSI=55.68 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0015 | سطح=MEDIUM;✅ شکست ورود: قیمت=2.39, EMA21=2.38, آستانه=0.003;✅ ADX: ADX=56.60 [حد > 25];❌ CCI: CCI=21.62;✅ SAR: SAR=2.3805, قیمت=2.3876;❌ Stochastic: K=53.65, D=17.88;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XLM-USDT,LONG,MEDIUM,0.16330000,0.16243480,0.16503040,2026-02-21 13:47:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.16, EMA55=0.16;❌ روند EMA 4h: EMA21=0.16, EMA55=0.16, EMA200=0.18;✅ RSI 30m: RSI=58.97 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0001 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.16, EMA21=0.16, آستانه=0.003;✅ ADX: ADX=43.08 [حد > 25];✅ CCI: CCI=157.00;✅ SAR: SAR=0.1631, قیمت=0.1633;❌ Stochastic: K=72.00, D=24.00;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
APT-USDT,LONG,MEDIUM,0.90420000,0.89756000,0.92080000,2026-02-21 13:47:23,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.727 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.727 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.88, EMA55=0.88;❌ روند EMA 4h: EMA21=0.89, EMA55=0.93, EMA200=1.19;✅ RSI 30m: RSI=66.58 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0018 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.90, EMA21=0.89, آستانه=0.003;✅ ADX: ADX=50.05 [حد > 25];✅ CCI: CCI=158.58;✅ SAR: SAR=0.9006, قیمت=0.9042;✅ Stochastic: K=84.13, D=28.04;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.10400000,0.10260800,0.10678400,2026-02-21 13:47:27,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.11, EMA200=0.14;✅ RSI 30m: RSI=73.80 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0006 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=58.33 [حد > 25];✅ CCI: CCI=148.37;✅ SAR: SAR=0.1029, قیمت=0.1040;✅ Stochastic: K=88.37, D=29.46;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SUI-USDT,LONG,MEDIUM,0.95860000,0.95176600,0.97226800,2026-02-21 13:47:27,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.800 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.800 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.96, EMA200=1.14;✅ RSI 30m: RSI=57.18 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0006 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.96, EMA21=0.95, آستانه=0.003;✅ ADX: ADX=57.84 [حد > 25];✅ CCI: CCI=142.13;✅ SAR: SAR=0.9559, قیمت=0.9586;❌ Stochastic: K=73.66, D=24.55;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,LONG,MEDIUM,1.00860000,0.99744000,1.03092000,2026-02-21 13:47:28,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.880 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.880 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.96, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.95, EMA200=1.07;✅ RSI 30m: RSI=74.44 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0037 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.01, EMA21=0.97, آستانه=0.003;✅ ADX: ADX=53.66 [حد > 25];✅ CCI: CCI=197.87;✅ SAR: SAR=0.9974, قیمت=1.0086;✅ Stochastic: K=98.47, D=32.82;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
XAUT-USDT,LONG,MEDIUM,5094.03000000,5090.19402600,5103.61993500,2026-02-21 14:20:12,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.983 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.983 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5072.21, EMA55=5030.76;✅ روند EMA 4h: EMA21=5013.37, EMA55=4985.82, EMA200=4896.62;✅ RSI 30m: RSI=68.49 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.5032 | سطح=MEDIUM;❌ شکست ورود: قیمت=5094.03, EMA21=5086.31, آستانه=0.003;❌ ADX: ADX=1.85 [حد > 25];✅ CCI: CCI=127.06;✅ SAR: SAR=5092.4782, قیمت=5094.0300;✅ Stochastic: K=90.31, D=30.10;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BTC-USDT,LONG,MEDIUM,68209.00000000,68026.40348400,68665.49129000,2026-02-21 14:20:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.542 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67838.63, EMA55=67597.20;❌ روند EMA 4h: EMA21=67614.15, EMA55=68249.52, EMA200=75056.67;✅ RSI 30m: RSI=61.91 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=29.0199 | سطح=MEDIUM;✅ شکست ورود: قیمت=68209.00, EMA21=67962.96, آستانه=0.003;✅ ADX: ADX=49.70 [حد > 25];✅ CCI: CCI=140.37;✅ SAR: SAR=68142.5800, قیمت=68209.0000;✅ Stochastic: K=85.23, D=28.41;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ETH-USDT,LONG,MEDIUM,1974.13000000,1967.89775400,1989.71061500,2026-02-21 14:20:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.536 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1964.49, EMA55=1962.77;❌ روند EMA 4h: EMA21=1966.26, EMA55=1996.87, EMA200=2316.27;✅ RSI 30m: RSI=59.64 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=1.0275 | سطح=MEDIUM;✅ شکست ورود: قیمت=1974.13, EMA21=1966.96, آستانه=0.003;✅ ADX: ADX=55.09 [حد > 25];✅ CCI: CCI=148.54;✅ SAR: SAR=1970.0780, قیمت=1974.1300;✅ Stochastic: K=83.42, D=27.81;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
